batch_id,toy_id,toy_name,toy_category,elf_team_id,production_timestamp,production_date,paint_quality,assembly_score,safety_check_passed,defect_count,materials_plastic_kg,materials_wood_kg,materials_metal_kg,materials_fabric_kg,production_time_minutes,predicted_popularity_score,carbon_footprint_kg,quality_tier,workshop_location,shift
BATCH_2025_000337,TOY_DOL_9855,American Girl Doll,DOLLS,Team_J,2025-11-14 03:55:41.707158,2025-10-27,0.886,0.916,True,0,0.78,0.28,0.16,0.02,18.5,0.932,4.43,PREMIUM,West_Workshop,NIGHT
BATCH_2025_000291,TOY_GAM_7816,Video Game,GAMES,Team_F,2025-11-14 05:12:36.805437,2025-11-23,0.825,0.763,True,2,0.67,0.62,0.03,0.08,115.9,0.555,1.99,STANDARD,East_Workshop,MORNING
BATCH_2025_000809,TOY_EDU_2305,Robot Kit,EDUCATIONAL,Team_J,2025-11-14 05:46:57.623226,2025-11-09,0.841,0.885,True,0,1.31,0.27,0.28,0.11,48.0,0.754,4.96,PREMIUM,East_Workshop,AFTERNOON
BATCH_2025_000472,TOY_EDU_1687,Microscope,EDUCATIONAL,Team_H,2025-11-14 06:01:08.983175,2025-11-24,0.825,0.728,True,3,0.26,0.28,0.1,0.01,78.1,0.801,4.79,ECONOMY,North_Workshop,MORNING
BATCH_2025_000575,TOY_VEH_8049,Remote Control Car,VEHICLES,Team_G,2025-11-14 06:25:02.879027,2025-11-08,0.886,0.944,True,1,1.94,0.35,0.35,0.03,43.7,0.87,1.92,STANDARD,East_Workshop,AFTERNOON
BATCH_2025_000749,TOY_GAM_7126,Chess Set,GAMES,Team_B,2025-11-14 06:51:03.041283,2025-11-01,0.882,0.984,True,0,1.48,0.97,0.33,0.2,91.4,0.515,1.69,PREMIUM,North_Workshop,NIGHT
BATCH_2025_000717,TOY_EDU_3161,Robot Kit,EDUCATIONAL,Team_B,2025-11-14 06:52:32.808529,2025-11-23,0.817,0.762,True,0,1.71,0.7,0.43,0.18,108.6,0.959,1.24,STANDARD,North_Workshop,MORNING
BATCH_2025_000524,TOY_EDU_2102,Microscope,EDUCATIONAL,Team_B,2025-11-14 07:31:58.006192,2025-11-16,0.827,0.815,True,1,0.62,0.75,0.34,0.23,112.7,0.798,3.7,STANDARD,West_Workshop,NIGHT
BATCH_2025_000003,TOY_DOL_2458,Baby Doll Set,DOLLS,Team_A,2025-11-14 08:43:05.756589,2025-11-21,0.863,0.884,True,0,1.73,0.38,0.08,0.1,72.3,0.7,4.58,PREMIUM,West_Workshop,AFTERNOON
BATCH_2025_000086,TOY_DOL_1809,Baby Doll Set,DOLLS,Team_A,2025-11-14 11:00:48.372503,2025-11-13,0.699,0.823,True,1,1.6,0.35,0.31,0.1,101.4,0.962,4.11,ECONOMY,North_Workshop,AFTERNOON
BATCH_2025_000774,TOY_VEH_7908,Hot Wheels Track,VEHICLES,Team_I,2025-11-14 11:51:21.089863,2025-11-14,0.867,0.999,True,0,1.65,0.73,0.0,0.1,81.9,0.556,4.01,PREMIUM,West_Workshop,MORNING
BATCH_2025_000806,TOY_VEH_4563,Train Set,VEHICLES,Team_F,2025-11-14 12:54:42.309016,2025-11-02,0.937,0.822,True,0,1.4,0.77,0.43,0.09,118.5,0.926,4.45,PREMIUM,North_Workshop,AFTERNOON
BATCH_2025_000860,TOY_BUI_9446,Magnetic Tiles,BUILDING,Team_I,2025-11-14 13:19:25.718814,2025-11-07,0.887,0.954,True,0,1.45,0.56,0.31,0.16,59.7,0.6,4.54,PREMIUM,East_Workshop,NIGHT
BATCH_2025_000088,TOY_BUI_6400,K'NEX Set,BUILDING,Team_H,2025-11-14 14:14:53.347461,2025-11-19,0.738,0.78,True,3,1.21,0.22,0.28,0.27,95.6,0.808,4.84,ECONOMY,North_Workshop,NIGHT
BATCH_2025_000463,TOY_EDU_2725,Microscope,EDUCATIONAL,Team_D,2025-11-14 14:44:27.526753,2025-11-24,0.777,0.841,True,1,0.39,0.41,0.22,0.27,57.2,0.646,4.47,STANDARD,East_Workshop,NIGHT
BATCH_2025_000663,TOY_DOL_9441,American Girl Doll,DOLLS,Team_E,2025-11-14 15:05:15.960861,2025-11-02,1.0,0.949,True,0,0.76,0.54,0.37,0.19,101.5,0.819,4.03,PREMIUM,South_Workshop,MORNING
BATCH_2025_000930,TOY_DOL_2578,American Girl Doll,DOLLS,Team_G,2025-11-14 15:45:37.085885,2025-11-01,0.82,0.812,True,1,1.18,0.91,0.13,0.03,87.5,0.697,4.17,STANDARD,North_Workshop,AFTERNOON
BATCH_2025_000009,TOY_VEH_5045,Hot Wheels Track,VEHICLES,Team_E,2025-11-14 16:04:19.638683,2025-11-15,0.909,1.018,True,0,0.58,0.49,0.11,0.29,35.7,0.72,2.97,PREMIUM,North_Workshop,NIGHT
BATCH_2025_000715,TOY_GAM_7606,Video Game,GAMES,Team_C,2025-11-14 16:28:07.281288,2025-10-31,0.701,0.766,True,3,0.23,0.9,0.4,0.23,53.2,0.896,1.04,ECONOMY,North_Workshop,MORNING
BATCH_2025_000701,TOY_VEH_7631,Remote Control Car,VEHICLES,Team_A,2025-11-14 17:38:29.041506,2025-11-11,0.771,0.765,True,0,0.88,0.97,0.34,0.02,47.7,0.992,2.48,ECONOMY,West_Workshop,MORNING
BATCH_2025_000531,TOY_VEH_9818,Hot Wheels Track,VEHICLES,Team_F,2025-11-14 18:05:39.746583,2025-11-02,0.702,0.675,True,1,1.03,0.95,0.13,0.22,39.6,0.668,2.02,ECONOMY,West_Workshop,AFTERNOON
BATCH_2025_000173,TOY_DOL_5330,American Girl Doll,DOLLS,Team_F,2025-11-14 18:07:17.606622,2025-10-29,0.812,0.837,True,0,0.42,0.37,0.04,0.25,16.3,0.623,1.59,STANDARD,West_Workshop,AFTERNOON
BATCH_2025_000516,TOY_BUI_5309,K'NEX Set,BUILDING,Team_E,2025-11-14 18:11:06.225125,2025-10-31,0.826,0.827,True,0,1.67,0.45,0.15,0.06,116.7,0.63,4.67,STANDARD,East_Workshop,MORNING
BATCH_2025_000604,TOY_EDU_9663,Chemistry Set,EDUCATIONAL,Team_E,2025-11-14 18:45:54.072970,2025-11-13,0.754,0.844,True,3,0.77,0.12,0.07,0.23,41.6,0.96,1.74,STANDARD,West_Workshop,NIGHT
BATCH_2025_000853,TOY_DOL_6603,Action Heroes,DOLLS,Team_B,2025-11-14 19:00:26.538539,2025-11-10,0.779,0.723,True,2,1.51,0.47,0.03,0.12,38.6,0.956,0.63,STANDARD,West_Workshop,NIGHT
BATCH_2025_000636,TOY_VEH_5558,Hot Wheels Track,VEHICLES,Team_E,2025-11-14 19:37:42.192633,2025-11-17,0.767,0.696,True,0,0.32,0.31,0.43,0.14,76.2,0.889,3.52,STANDARD,East_Workshop,MORNING
BATCH_2025_000670,TOY_VEH_3238,Toy Airplane,VEHICLES,Team_A,2025-11-14 19:43:32.401146,2025-10-26,1.042,1.074,True,0,0.63,0.41,0.47,0.14,38.6,0.778,2.1,PREMIUM,South_Workshop,AFTERNOON
BATCH_2025_000043,TOY_EDU_3143,Coding Game,EDUCATIONAL,Team_B,2025-11-14 20:05:26.539824,2025-11-10,0.689,0.734,True,2,0.51,0.44,0.46,0.15,64.0,0.644,4.4,ECONOMY,South_Workshop,MORNING
BATCH_2025_000280,TOY_EDU_5599,Chemistry Set,EDUCATIONAL,Team_D,2025-11-14 22:12:57.141192,2025-11-15,0.809,0.89,True,3,1.51,0.87,0.27,0.23,79.6,0.809,4.84,STANDARD,West_Workshop,NIGHT
BATCH_2025_000068,TOY_GAM_8707,Video Game,GAMES,Team_A,2025-11-15 00:01:54.064495,2025-11-20,0.796,0.828,True,0,1.89,0.6,0.12,0.22,111.5,0.931,3.06,STANDARD,South_Workshop,MORNING
BATCH_2025_000535,TOY_EDU_8083,Coding Game,EDUCATIONAL,Team_F,2025-11-15 00:08:47.610669,2025-11-14,0.885,0.94,True,0,1.39,0.26,0.14,0.03,119.3,0.782,0.79,PREMIUM,North_Workshop,AFTERNOON
BATCH_2025_000261,TOY_BUI_5495,LEGO Castle Set,BUILDING,Team_F,2025-11-15 00:44:10.457060,2025-11-23,0.77,0.73,True,3,0.93,0.9,0.29,0.1,39.5,0.7,0.63,ECONOMY,West_Workshop,MORNING
BATCH_2025_000566,TOY_VEH_1833,Remote Control Car,VEHICLES,Team_A,2025-11-15 00:54:39.532327,2025-11-13,0.914,0.891,True,0,0.65,0.96,0.48,0.26,93.1,0.895,1.54,PREMIUM,North_Workshop,MORNING
BATCH_2025_000671,TOY_BUI_1949,Magnetic Tiles,BUILDING,Team_B,2025-11-15 00:56:31.448308,2025-10-28,1.006,1.076,True,0,0.57,0.98,0.48,0.17,27.1,0.734,0.57,PREMIUM,South_Workshop,NIGHT
BATCH_2025_000811,TOY_EDU_5089,Chemistry Set,EDUCATIONAL,Team_F,2025-11-15 02:21:32.191097,2025-11-14,0.871,0.757,True,3,1.19,0.66,0.07,0.25,105.1,0.83,3.86,STANDARD,East_Workshop,MORNING
BATCH_2025_000053,TOY_BUI_2343,LEGO Castle Set,BUILDING,Team_D,2025-11-15 02:58:26.270768,2025-10-31,0.75,0.695,True,0,0.68,0.18,0.1,0.29,64.9,0.578,0.84,ECONOMY,North_Workshop,MORNING
BATCH_2025_000656,TOY_BUI_1117,Magnetic Tiles,BUILDING,Team_G,2025-11-15 04:27:44.007691,2025-11-19,0.857,0.889,True,2,0.53,0.96,0.18,0.03,54.2,0.594,1.09,STANDARD,North_Workshop,MORNING
BATCH_2025_000421,TOY_BUI_7294,Wooden Block Set,BUILDING,Team_J,2025-11-15 04:47:51.047386,2025-11-15,0.961,0.994,True,0,1.44,0.18,0.41,0.14,15.5,0.564,1.61,PREMIUM,North_Workshop,MORNING
BATCH_2025_000221,TOY_EDU_6125,Chemistry Set,EDUCATIONAL,Team_C,2025-11-15 04:57:13.400967,2025-11-14,0.971,0.841,True,0,0.96,0.1,0.06,0.23,98.2,0.818,3.07,PREMIUM,East_Workshop,AFTERNOON
BATCH_2025_000061,TOY_EDU_4719,Coding Game,EDUCATIONAL,Team_J,2025-11-15 05:03:14.900507,2025-11-16,0.746,0.87,True,2,0.63,0.87,0.02,0.29,67.7,0.687,2.89,STANDARD,South_Workshop,NIGHT
BATCH_2025_000616,TOY_EDU_2884,Robot Kit,EDUCATIONAL,Team_J,2025-11-15 05:13:33.334330,2025-10-29,0.984,0.918,True,0,1.94,0.57,0.49,0.23,52.3,0.816,3.51,PREMIUM,East_Workshop,MORNING
BATCH_2025_000838,TOY_BUI_1090,Wooden Block Set,BUILDING,Team_I,2025-11-15 05:40:11.400761,2025-11-17,0.821,0.838,True,3,0.12,0.69,0.01,0.14,63.8,0.76,4.13,STANDARD,East_Workshop,MORNING
BATCH_2025_000503,TOY_VEH_9968,Hot Wheels Track,VEHICLES,Team_H,2025-11-15 05:42:00.544524,2025-11-10,0.906,0.967,True,0,0.53,0.3,0.39,0.15,60.6,0.674,1.17,PREMIUM,North_Workshop,AFTERNOON
BATCH_2025_000138,TOY_EDU_8756,Chemistry Set,EDUCATIONAL,Team_I,2025-11-15 06:53:01.754562,2025-11-06,0.834,0.812,True,0,1.5,0.3,0.09,0.03,74.3,0.558,3.59,PREMIUM,East_Workshop,MORNING
BATCH_2025_000493,TOY_VEH_4966,Toy Airplane,VEHICLES,Team_B,2025-11-15 07:00:52.895298,2025-11-10,0.974,0.825,True,0,1.24,0.68,0.32,0.16,73.4,0.842,1.95,PREMIUM,West_Workshop,MORNING
BATCH_2025_000125,TOY_BUI_8837,Wooden Block Set,BUILDING,Team_I,2025-11-15 07:46:52.677388,2025-11-10,0.873,0.894,True,0,0.35,0.8,0.36,0.14,35.5,0.665,1.99,PREMIUM,West_Workshop,NIGHT
BATCH_2025_000046,TOY_EDU_3965,Microscope,EDUCATIONAL,Team_I,2025-11-15 07:53:26.321614,2025-11-04,0.661,0.752,True,3,1.74,0.54,0.24,0.24,93.9,0.567,1.68,ECONOMY,South_Workshop,NIGHT
BATCH_2025_000229,TOY_EDU_2833,Chemistry Set,EDUCATIONAL,Team_J,2025-11-15 09:44:19.339804,2025-10-29,0.688,0.864,True,1,1.18,0.79,0.16,0.2,19.6,0.644,1.31,STANDARD,North_Workshop,AFTERNOON
BATCH_2025_000899,TOY_EDU_4805,Chemistry Set,EDUCATIONAL,Team_D,2025-11-15 10:51:49.260192,2025-11-11,0.865,1.021,True,0,0.92,0.41,0.43,0.26,61.9,0.839,4.6,PREMIUM,West_Workshop,NIGHT
BATCH_2025_000277,TOY_GAM_8416,Video Game,GAMES,Team_I,2025-11-15 12:51:42.354839,2025-10-30,0.96,0.818,True,0,0.64,0.28,0.13,0.08,11.5,0.738,4.29,STANDARD,South_Workshop,MORNING
BATCH_2025_000680,TOY_DOL_5305,Barbie Dreamhouse,DOLLS,Team_D,2025-11-15 13:05:26.498365,2025-11-23,0.815,0.795,True,3,1.46,0.8,0.37,0.04,23.7,0.554,4.99,STANDARD,West_Workshop,AFTERNOON
BATCH_2025_000607,TOY_GAM_7060,Monopoly,GAMES,Team_A,2025-11-15 13:14:59.487834,2025-11-01,0.835,0.871,True,0,1.31,0.93,0.19,0.07,58.8,0.59,1.65,STANDARD,South_Workshop,MORNING
BATCH_2025_000551,TOY_BUI_2147,Magnetic Tiles,BUILDING,Team_B,2025-11-15 15:25:10.371288,2025-11-13,0.938,0.89,True,0,1.8,0.92,0.31,0.02,116.1,0.741,3.2,PREMIUM,South_Workshop,NIGHT
BATCH_2025_000266,TOY_DOL_7820,Barbie Dreamhouse,DOLLS,Team_H,2025-11-15 15:34:37.059410,2025-10-26,0.847,0.924,True,1,0.73,0.98,0.11,0.07,44.3,0.501,2.26,STANDARD,South_Workshop,MORNING
BATCH_2025_000361,TOY_BUI_7486,K'NEX Set,BUILDING,Team_J,2025-11-15 15:44:13.763865,2025-11-02,0.76,0.671,True,2,0.35,0.92,0.21,0.09,71.5,0.526,3.5,ECONOMY,North_Workshop,AFTERNOON
BATCH_2025_000297,TOY_VEH_5526,Remote Control Car,VEHICLES,Team_F,2025-11-15 19:05:28.607229,2025-10-30,0.992,0.903,True,0,2.0,0.43,0.38,0.04,100.7,0.503,1.66,PREMIUM,East_Workshop,MORNING
BATCH_2025_000096,TOY_EDU_3390,Microscope,EDUCATIONAL,Team_D,2025-11-15 20:05:14.312603,2025-11-23,0.985,0.982,True,0,1.33,0.27,0.28,0.04,109.4,0.613,1.44,PREMIUM,West_Workshop,NIGHT
BATCH_2025_000143,TOY_VEH_1202,Train Set,VEHICLES,Team_C,2025-11-15 22:29:14.375503,2025-10-27,0.792,0.908,True,2,0.85,0.94,0.24,0.02,36.7,0.89,0.55,STANDARD,South_Workshop,AFTERNOON
BATCH_2025_000306,TOY_VEH_3181,Remote Control Car,VEHICLES,Team_D,2025-11-15 22:32:15.825114,2025-11-12,0.727,0.751,True,3,1.21,0.72,0.0,0.15,32.4,0.554,3.23,STANDARD,West_Workshop,MORNING
BATCH_2025_000344,TOY_DOL_1828,Baby Doll Set,DOLLS,Team_I,2025-11-15 22:38:29.765757,2025-11-23,0.896,0.92,True,0,1.2,0.85,0.27,0.05,75.8,0.826,1.8,STANDARD,West_Workshop,NIGHT
BATCH_2025_000918,TOY_VEH_5057,Train Set,VEHICLES,Team_D,2025-11-15 23:24:11.104280,2025-11-16,0.872,0.854,True,0,1.79,0.3,0.19,0.22,77.4,0.872,0.66,STANDARD,West_Workshop,NIGHT
BATCH_2025_000921,TOY_BUI_6246,LEGO Castle Set,BUILDING,Team_G,2025-11-15 23:48:39.009392,2025-11-23,1.02,0.909,True,0,0.87,0.61,0.38,0.02,64.1,0.668,1.31,PREMIUM,South_Workshop,NIGHT
BATCH_2025_000560,TOY_EDU_2922,Microscope,EDUCATIONAL,Team_E,2025-11-15 23:58:35.500954,2025-11-16,0.731,0.88,True,1,0.31,0.16,0.48,0.22,78.4,0.767,1.38,STANDARD,West_Workshop,AFTERNOON
BATCH_2025_000458,TOY_GAM_7047,Puzzle 1000pc,GAMES,Team_E,2025-11-16 00:33:55.275588,2025-11-06,0.836,0.953,True,0,1.78,0.84,0.47,0.25,71.3,0.627,2.78,PREMIUM,West_Workshop,MORNING
BATCH_2025_000654,TOY_BUI_2137,LEGO Castle Set,BUILDING,Team_H,2025-11-16 01:11:19.773020,2025-11-08,0.726,0.773,True,0,0.53,0.87,0.08,0.06,81.8,0.538,3.48,ECONOMY,North_Workshop,MORNING
BATCH_2025_000168,TOY_BUI_3291,LEGO Castle Set,BUILDING,Team_A,2025-11-16 01:25:13.951255,2025-11-17,0.922,0.741,True,2,1.04,0.97,0.49,0.23,42.5,0.553,2.5,STANDARD,West_Workshop,NIGHT
BATCH_2025_000422,TOY_DOL_4195,Action Heroes,DOLLS,Team_H,2025-11-16 01:34:23.849071,2025-11-15,0.916,0.837,True,1,0.93,0.55,0.27,0.02,65.0,0.542,1.11,STANDARD,North_Workshop,NIGHT
BATCH_2025_000739,TOY_BUI_8441,K'NEX Set,BUILDING,Team_D,2025-11-16 02:43:21.440185,2025-11-04,0.717,0.709,True,1,0.24,0.12,0.06,0.02,27.7,0.804,2.77,ECONOMY,East_Workshop,AFTERNOON
BATCH_2025_000635,TOY_DOL_3193,Baby Doll Set,DOLLS,Team_C,2025-11-16 03:24:05.337148,2025-11-01,0.968,1.03,True,0,1.0,0.53,0.29,0.26,28.2,0.753,1.56,PREMIUM,East_Workshop,NIGHT
BATCH_2025_000134,TOY_VEH_3779,Hot Wheels Track,VEHICLES,Team_C,2025-11-16 03:29:27.799182,2025-11-15,0.971,0.952,False,0,1.69,0.08,0.22,0.2,35.2,0.692,4.61,PREMIUM,East_Workshop,AFTERNOON
BATCH_2025_000985,TOY_GAM_5282,Chess Set,GAMES,Team_D,2025-11-16 09:09:14.417784,2025-11-22,0.924,0.997,True,0,0.48,0.48,0.28,0.15,89.3,0.796,0.88,PREMIUM,West_Workshop,NIGHT
BATCH_2025_000569,TOY_BUI_1818,Magnetic Tiles,BUILDING,Team_B,2025-11-16 09:11:05.704736,2025-11-19,1.055,0.985,True,0,1.84,0.33,0.24,0.27,65.9,0.5,1.77,PREMIUM,West_Workshop,AFTERNOON
BATCH_2025_000623,TOY_GAM_1827,Monopoly,GAMES,Team_G,2025-11-16 09:12:04.091483,2025-11-15,0.937,0.937,True,0,0.92,0.87,0.03,0.17,39.6,0.56,3.46,PREMIUM,West_Workshop,AFTERNOON
BATCH_2025_000793,TOY_GAM_5202,Chess Set,GAMES,Team_A,2025-11-16 10:25:41.749852,2025-11-02,1.041,1.049,True,0,1.63,0.9,0.02,0.12,18.5,0.558,1.52,PREMIUM,North_Workshop,MORNING
BATCH_2025_000332,TOY_BUI_4042,Magnetic Tiles,BUILDING,Team_D,2025-11-16 11:21:46.007564,2025-11-04,0.887,0.754,True,3,0.93,0.53,0.06,0.26,28.7,0.88,2.62,STANDARD,South_Workshop,AFTERNOON
BATCH_2025_000202,TOY_GAM_3286,Chess Set,GAMES,Team_A,2025-11-16 11:26:37.004214,2025-11-03,1.062,1.05,True,0,0.52,0.97,0.36,0.14,32.9,0.671,2.73,PREMIUM,South_Workshop,AFTERNOON
BATCH_2025_000147,TOY_GAM_2060,Puzzle 1000pc,GAMES,Team_G,2025-11-16 11:41:40.186804,2025-11-21,0.836,0.82,True,1,1.23,0.49,0.42,0.23,114.9,0.855,1.55,STANDARD,East_Workshop,NIGHT
BATCH_2025_000583,TOY_GAM_1676,Monopoly,GAMES,Team_I,2025-11-16 14:28:30.783434,2025-11-18,0.678,0.708,True,0,1.27,0.91,0.17,0.22,38.3,0.765,2.55,STANDARD,North_Workshop,AFTERNOON
BATCH_2025_000371,TOY_VEH_5452,Remote Control Car,VEHICLES,Team_A,2025-11-16 14:42:44.965037,2025-11-13,0.758,0.675,True,1,1.57,0.99,0.03,0.13,116.6,0.52,3.96,ECONOMY,West_Workshop,MORNING
BATCH_2025_000652,TOY_GAM_3148,Monopoly,GAMES,Team_D,2025-11-16 14:43:50.737853,2025-11-21,0.687,0.68,True,3,1.59,0.02,0.09,0.07,25.5,0.928,2.87,STANDARD,North_Workshop,MORNING
BATCH_2025_000938,TOY_BUI_2056,K'NEX Set,BUILDING,Team_G,2025-11-16 14:54:27.598142,2025-10-31,0.935,1.05,True,0,0.6,0.63,0.35,0.26,105.2,0.606,4.72,PREMIUM,South_Workshop,AFTERNOON
BATCH_2025_000095,TOY_VEH_7207,Remote Control Car,VEHICLES,Team_J,2025-11-16 18:28:57.187749,2025-11-03,1.034,1.052,True,0,1.63,0.27,0.48,0.12,56.0,0.998,2.84,PREMIUM,North_Workshop,NIGHT
BATCH_2025_000367,TOY_EDU_2119,Coding Game,EDUCATIONAL,Team_G,2025-11-16 20:58:30.964341,2025-11-19,0.989,0.914,True,2,1.06,0.18,0.21,0.09,17.7,0.516,2.92,STANDARD,East_Workshop,AFTERNOON
BATCH_2025_000189,TOY_DOL_3182,Action Heroes,DOLLS,Team_H,2025-11-16 23:10:27.165065,2025-11-14,0.762,0.701,True,1,0.25,0.96,0.06,0.0,51.7,0.745,3.9,STANDARD,North_Workshop,AFTERNOON
BATCH_2025_000105,TOY_GAM_3509,Monopoly,GAMES,Team_C,2025-11-17 00:04:54.417409,2025-11-01,0.625,0.713,True,2,1.63,0.2,0.23,0.08,59.2,0.983,1.2,ECONOMY,East_Workshop,MORNING
BATCH_2025_000023,TOY_VEH_9272,Toy Airplane,VEHICLES,Team_J,2025-11-17 00:25:59.140089,2025-11-04,0.966,0.93,True,3,1.3,0.57,0.2,0.16,116.4,0.68,2.05,STANDARD,North_Workshop,MORNING
BATCH_2025_000279,TOY_EDU_1470,Microscope,EDUCATIONAL,Team_F,2025-11-17 00:29:00.475620,2025-11-19,0.841,0.873,True,1,0.84,0.43,0.23,0.22,21.0,0.684,1.48,STANDARD,East_Workshop,NIGHT
BATCH_2025_000602,TOY_VEH_1166,Remote Control Car,VEHICLES,Team_G,2025-11-17 00:32:16.403990,2025-11-10,0.859,0.948,True,0,0.14,0.6,0.22,0.09,118.3,0.807,1.24,STANDARD,South_Workshop,MORNING
BATCH_2025_000407,TOY_BUI_6334,Wooden Block Set,BUILDING,Team_J,2025-11-17 00:59:20.689829,2025-11-16,1.005,1.017,True,0,1.59,0.14,0.49,0.03,71.6,0.874,1.28,PREMIUM,East_Workshop,NIGHT
BATCH_2025_000097,TOY_EDU_7337,Robot Kit,EDUCATIONAL,Team_B,2025-11-17 01:15:44.203168,2025-11-23,0.657,0.699,True,2,1.04,0.24,0.46,0.24,46.1,0.693,4.1,ECONOMY,East_Workshop,NIGHT
BATCH_2025_000890,TOY_EDU_5429,Robot Kit,EDUCATIONAL,Team_C,2025-11-17 01:27:28.170075,2025-10-31,0.707,0.616,True,3,0.39,0.95,0.25,0.03,87.0,0.745,2.6,ECONOMY,North_Workshop,MORNING
BATCH_2025_000665,TOY_EDU_6523,Coding Game,EDUCATIONAL,Team_D,2025-11-17 02:50:42.176954,2025-11-23,0.894,0.941,True,0,0.77,0.96,0.48,0.01,79.1,0.949,4.91,PREMIUM,East_Workshop,AFTERNOON
BATCH_2025_000982,TOY_BUI_7942,K'NEX Set,BUILDING,Team_J,2025-11-17 04:38:36.478032,2025-10-27,0.683,0.67,True,0,0.43,0.54,0.39,0.17,51.8,0.8,4.9,ECONOMY,East_Workshop,NIGHT
BATCH_2025_000904,TOY_GAM_9585,Monopoly,GAMES,Team_B,2025-11-17 06:26:49.308903,2025-11-05,0.717,0.741,True,3,1.32,0.3,0.22,0.09,55.9,0.986,3.83,ECONOMY,East_Workshop,NIGHT
BATCH_2025_000263,TOY_VEH_3656,Toy Airplane,VEHICLES,Team_H,2025-11-17 06:27:47.746937,2025-11-13,0.844,0.779,True,1,0.21,0.92,0.32,0.19,30.1,0.634,3.04,STANDARD,West_Workshop,MORNING
BATCH_2025_000951,TOY_BUI_7379,K'NEX Set,BUILDING,Team_C,2025-11-17 06:36:33.375581,2025-10-29,0.801,0.767,True,2,1.04,0.03,0.01,0.23,27.5,0.835,2.68,STANDARD,West_Workshop,MORNING
BATCH_2025_000790,TOY_EDU_7231,Chemistry Set,EDUCATIONAL,Team_A,2025-11-17 07:00:22.697994,2025-11-20,0.77,0.784,True,2,0.62,0.21,0.34,0.0,81.5,0.983,3.86,ECONOMY,South_Workshop,MORNING
BATCH_2025_000993,TOY_VEH_4491,Hot Wheels Track,VEHICLES,Team_G,2025-11-17 07:01:44.571921,2025-11-16,0.831,0.915,True,0,1.42,0.89,0.17,0.19,21.0,0.62,1.65,PREMIUM,West_Workshop,NIGHT
BATCH_2025_000497,TOY_EDU_3509,Robot Kit,EDUCATIONAL,Team_I,2025-11-17 07:43:08.700300,2025-10-29,0.758,0.798,True,3,0.86,0.05,0.47,0.22,76.7,0.818,1.27,STANDARD,North_Workshop,AFTERNOON
BATCH_2025_000698,TOY_DOL_3568,Action Heroes,DOLLS,Team_G,2025-11-17 07:54:07.889715,2025-11-09,0.799,0.841,True,3,0.71,0.86,0.01,0.12,103.9,0.807,3.17,STANDARD,North_Workshop,AFTERNOON
BATCH_2025_000262,TOY_EDU_8370,Microscope,EDUCATIONAL,Team_G,2025-11-17 08:06:27.867216,2025-10-27,0.898,0.852,True,0,1.75,0.47,0.4,0.04,26.8,0.603,0.52,PREMIUM,East_Workshop,MORNING
BATCH_2025_000217,TOY_EDU_6676,Coding Game,EDUCATIONAL,Team_H,2025-11-17 08:12:13.071971,2025-11-24,1.022,0.986,True,0,1.88,0.96,0.44,0.06,65.2,0.856,0.9,PREMIUM,South_Workshop,AFTERNOON
BATCH_2025_000323,TOY_BUI_9234,Magnetic Tiles,BUILDING,Team_G,2025-11-17 10:49:57.301934,2025-11-04,0.862,0.767,True,1,1.96,0.14,0.29,0.05,102.3,0.71,1.92,STANDARD,West_Workshop,NIGHT
BATCH_2025_000791,TOY_VEH_7610,Toy Airplane,VEHICLES,Team_C,2025-11-17 11:13:21.669805,2025-11-22,0.802,0.793,True,0,1.64,0.33,0.05,0.22,106.3,0.634,3.38,STANDARD,South_Workshop,AFTERNOON
BATCH_2025_000126,TOY_DOL_5534,Barbie Dreamhouse,DOLLS,Team_I,2025-11-17 13:23:03.583509,2025-10-31,0.832,0.691,True,0,0.45,0.16,0.3,0.2,31.7,0.873,1.05,ECONOMY,South_Workshop,NIGHT
BATCH_2025_000415,TOY_DOL_3789,Barbie Dreamhouse,DOLLS,Team_E,2025-11-17 13:37:08.273933,2025-11-05,0.891,0.811,True,1,1.59,0.74,0.11,0.1,31.7,0.965,4.31,STANDARD,East_Workshop,NIGHT
BATCH_2025_000564,TOY_EDU_4159,Coding Game,EDUCATIONAL,Team_G,2025-11-17 16:03:45.904177,2025-11-10,1.048,0.888,True,0,0.56,0.86,0.26,0.06,25.9,0.53,1.17,PREMIUM,East_Workshop,AFTERNOON
BATCH_2025_000849,TOY_VEH_9647,Remote Control Car,VEHICLES,Team_C,2025-11-17 16:15:06.374017,2025-11-07,0.774,0.783,True,2,1.53,0.51,0.1,0.15,67.3,0.652,2.71,STANDARD,East_Workshop,MORNING
BATCH_2025_000296,TOY_DOL_9798,Baby Doll Set,DOLLS,Team_E,2025-11-17 16:15:21.455288,2025-11-14,0.87,0.917,True,0,1.22,0.89,0.36,0.29,43.0,0.802,4.78,STANDARD,West_Workshop,NIGHT
BATCH_2025_000437,TOY_GAM_9261,Puzzle 1000pc,GAMES,Team_I,2025-11-17 18:23:15.338928,2025-11-05,0.819,0.93,True,1,0.98,0.94,0.12,0.18,61.6,0.61,3.39,STANDARD,South_Workshop,AFTERNOON
BATCH_2025_000557,TOY_GAM_2287,Video Game,GAMES,Team_H,2025-11-17 19:12:36.016271,2025-11-13,0.929,0.807,True,2,0.52,0.36,0.24,0.2,34.8,0.874,4.04,STANDARD,West_Workshop,AFTERNOON
