event_id,timestamp,child_id,event_type,source_system,event_description,witness_verified,impact_score,nice_score_delta,running_score,percentile_rank,gift_tier_recommendation,special_badge,location_country,age_group,privacy_consent,data_quality_score
EVT_2025_0000000524,2025-11-18 21:33:40.779843,CH_LA_79248,KINDNESS_ACT,MALL_SANTA_NETWORK,kindness act observed,True,3.1,3.1,53.1,80.2,BASIC,KINDNESS_STAR,Reunion,3-5,True,0.76
EVT_2025_0000000960,2025-11-18 21:34:36.570113,CH_AF_61163,KINDNESS_ACT,MALL_SANTA_NETWORK,kindness act observed,True,3.6,3.6,53.6,41.0,BASIC,KINDNESS_STAR,Anguilla,12-14,True,0.83
EVT_2025_0000000568,2025-11-18 22:19:57.248195,CH_CA_82323,CHORES_DONE,PARENT_PORTAL,chores done observed,True,1.1,1.1,51.1,29.7,BASIC,,American Samoa,3-5,True,0.92
EVT_2025_0000000829,2025-11-18 22:22:13.715772,CH_PY_51023,CHORES_DONE,PARENT_PORTAL,chores done observed,True,0.5,0.5,50.5,20.2,BASIC,,Armenia,6-8,True,0.85
EVT_2025_0000000102,2025-11-18 22:39:50.572279,CH_CI_54046,KINDNESS_ACT,SMART_TOY_TELEMETRY,kindness act observed,True,3.0,3.0,53.0,82.5,BASIC,,Japan,9-11,True,0.8
EVT_2025_0000000888,2025-11-19 00:29:03.407920,CH_GY_36343,HELPING_OTHERS,TEACHER_REPORT,helping others observed,True,2.2,2.2,52.2,59.6,BASIC,,Serbia,12-14,True,0.73
EVT_2025_0000000059,2025-11-19 01:35:41.351820,CH_AE_38596,LYING,MALL_SANTA_NETWORK,lying observed,True,2.1,-2.1,47.9,84.6,BASIC,,Saint Helena,3-5,True,0.74
EVT_2025_0000000865,2025-11-19 02:07:35.289611,CH_BD_95161,KINDNESS_ACT,SMART_TOY_TELEMETRY,kindness act observed,True,2.2,2.2,52.2,42.5,BASIC,,Netherlands,12-14,True,0.85
EVT_2025_0000000270,2025-11-19 03:59:55.768736,CH_BI_14657,KINDNESS_ACT,TEACHER_REPORT,kindness act observed,True,4.3,4.3,54.3,15.0,BASIC,KINDNESS_STAR,Antigua and Barbuda,12-14,True,0.82
EVT_2025_0000000451,2025-11-19 05:07:56.634418,CH_FM_88345,SHARING,SMART_TOY_TELEMETRY,sharing observed,True,2.8,2.8,52.8,93.4,BASIC,,Israel,6-8,True,0.91
EVT_2025_0000000651,2025-11-19 07:29:00.109612,CH_TT_86048,KINDNESS_ACT,MALL_SANTA_NETWORK,kindness act observed,False,2.3,2.3,52.3,67.6,BASIC,,Madagascar,6-8,True,0.75
EVT_2025_0000000755,2025-11-19 07:48:23.964467,CH_IS_36387,CHORES_DONE,PARENT_PORTAL,chores done observed,True,0.7,0.7,50.7,41.5,BASIC,,Guernsey,9-11,True,0.72
EVT_2025_0000000161,2025-11-19 09:26:07.025261,CH_TR_42179,SHARING,PARENT_PORTAL,sharing observed,True,2.5,2.5,52.5,68.7,BASIC,,Nicaragua,12-14,True,0.76
EVT_2025_0000000906,2025-11-19 11:45:19.744960,CH_RW_50427,CHORES_DONE,SMART_TOY_TELEMETRY,chores done observed,True,1.9,1.9,51.9,39.8,BASIC,,Cook Islands,6-8,True,0.99
EVT_2025_0000000055,2025-11-19 11:59:36.256942,CH_CF_12126,HELPING_OTHERS,ELF_SURVEILLANCE,helping others observed,True,3.3,3.3,53.3,6.1,BASIC,,Malawi,12-14,True,0.72
EVT_2025_0000000746,2025-11-19 12:04:32.854422,CH_SN_55314,KINDNESS_ACT,ELF_SURVEILLANCE,kindness act observed,False,1.3,1.3,51.3,96.9,BASIC,,Malawi,9-11,True,0.82
EVT_2025_0000000216,2025-11-19 12:12:15.196865,CH_JP_85527,SHARING,SMART_TOY_TELEMETRY,sharing observed,True,2.8,2.8,52.8,57.8,BASIC,,Turks and Caicos Islands,6-8,True,0.77
EVT_2025_0000000353,2025-11-19 13:03:48.621978,CH_JM_47910,KINDNESS_ACT,MALL_SANTA_NETWORK,kindness act observed,True,1.1,1.1,51.1,71.1,BASIC,,Kazakhstan,9-11,True,0.74
EVT_2025_0000000113,2025-11-19 13:14:53.601235,CH_IS_21343,SHARING,TEACHER_REPORT,sharing observed,True,2.2,2.2,52.2,50.1,BASIC,,Libyan Arab Jamahiriya,12-14,True,0.72
EVT_2025_0000000908,2025-11-19 16:39:27.056052,CH_NR_31208,SHARING,PARENT_PORTAL,sharing observed,False,2.5,2.5,52.5,87.8,BASIC,,Paraguay,3-5,True,0.81
EVT_2025_0000000091,2025-11-19 16:55:57.862927,CH_SB_57748,KINDNESS_ACT,SMART_TOY_TELEMETRY,kindness act observed,True,4.5,4.5,54.5,76.2,BASIC,KINDNESS_STAR,Saint Martin,3-5,True,0.96
EVT_2025_0000000158,2025-11-19 17:04:00.172280,CH_CG_89545,KINDNESS_ACT,ELF_SURVEILLANCE,kindness act observed,True,4.9,4.9,54.9,49.2,BASIC,KINDNESS_STAR,Hong Kong,9-11,True,0.79
EVT_2025_0000000133,2025-11-19 17:46:14.095060,CH_BH_16193,SHARING,TEACHER_REPORT,sharing observed,True,2.2,2.2,52.2,84.9,BASIC,,Swaziland,6-8,True,0.74
EVT_2025_0000000781,2025-11-19 18:05:01.358858,CH_TW_63493,CHORES_DONE,ELF_SURVEILLANCE,chores done observed,True,1.6,1.6,51.6,82.9,BASIC,,Antarctica (the territory South of 60 deg S),6-8,True,0.91
EVT_2025_0000000351,2025-11-19 19:11:46.678465,CH_TR_64347,KINDNESS_ACT,PARENT_PORTAL,kindness act observed,True,4.6,4.6,54.6,31.0,BASIC,KINDNESS_STAR,Myanmar,6-8,True,0.8
EVT_2025_0000000401,2025-11-19 19:12:06.270883,CH_GN_32388,SHARING,SMART_TOY_TELEMETRY,sharing observed,False,2.7,2.7,52.7,56.3,BASIC,,Uruguay,3-5,True,0.74
EVT_2025_0000000135,2025-11-19 19:28:49.504667,CH_BR_44078,KINDNESS_ACT,TEACHER_REPORT,kindness act observed,True,2.7,2.7,52.7,21.8,BASIC,,Bermuda,12-14,True,0.72
EVT_2025_0000000609,2025-11-19 19:43:14.126336,CH_FR_43654,HELPING_OTHERS,TEACHER_REPORT,helping others observed,True,2.6,2.6,52.6,33.4,BASIC,,Lesotho,6-8,True,0.99
EVT_2025_0000000463,2025-11-19 20:09:48.081724,CH_GT_15504,LYING,TEACHER_REPORT,lying observed,True,2.8,-2.8,47.2,39.3,BASIC,,Denmark,12-14,True,0.73
EVT_2025_0000000819,2025-11-19 20:35:31.613162,CH_RW_17342,SHARING,TEACHER_REPORT,sharing observed,True,2.2,2.2,52.2,46.4,BASIC,,Western Sahara,3-5,True,0.99
EVT_2025_0000000046,2025-11-19 20:39:20.934791,CH_ME_23828,KINDNESS_ACT,PARENT_PORTAL,kindness act observed,True,1.0,1.0,51.0,62.6,BASIC,,Singapore,9-11,True,0.96
EVT_2025_0000000300,2025-11-19 21:04:54.243889,CH_DZ_37096,CHORES_DONE,ELF_SURVEILLANCE,chores done observed,True,0.8,0.8,50.8,33.1,BASIC,,Anguilla,9-11,True,0.95
EVT_2025_0000000680,2025-11-19 21:30:34.279473,CH_MM_60436,KINDNESS_ACT,PARENT_PORTAL,kindness act observed,True,4.0,4.0,54.0,45.2,BASIC,KINDNESS_STAR,Angola,3-5,True,0.8
EVT_2025_0000000562,2025-11-19 21:51:57.770126,CH_UG_73021,SHARING,PARENT_PORTAL,sharing observed,True,1.9,1.9,51.9,81.1,BASIC,,Tokelau,3-5,True,0.88
EVT_2025_0000000832,2025-11-19 22:00:29.751137,CH_GA_77483,HOMEWORK_COMPLETE,SMART_TOY_TELEMETRY,homework complete observed,False,2.0,2.0,52.0,62.0,BASIC,,Saint Barthelemy,12-14,True,0.91
EVT_2025_0000000970,2025-11-19 22:24:56.547580,CH_BF_48312,HELPING_OTHERS,SMART_TOY_TELEMETRY,helping others observed,True,2.0,2.0,52.0,20.1,BASIC,,Bhutan,3-5,True,0.77
EVT_2025_0000000448,2025-11-19 22:36:56.841594,CH_SM_61764,HOMEWORK_COMPLETE,SMART_TOY_TELEMETRY,homework complete observed,True,0.6,0.6,50.6,91.1,BASIC,,Croatia,6-8,True,0.93
EVT_2025_0000000947,2025-11-19 23:32:36.726315,CH_UG_12851,CHORES_DONE,TEACHER_REPORT,chores done observed,True,1.6,1.6,51.6,50.4,BASIC,,Japan,6-8,True,0.74
EVT_2025_0000000709,2025-11-19 23:46:15.045694,CH_AL_82816,LYING,MALL_SANTA_NETWORK,lying observed,True,3.3,-3.3,46.7,26.6,BASIC,,Morocco,6-8,True,0.77
EVT_2025_0000000466,2025-11-20 00:37:22.554726,CH_VC_64967,KINDNESS_ACT,SMART_TOY_TELEMETRY,kindness act observed,True,1.1,1.1,51.1,10.2,BASIC,,Gibraltar,3-5,True,0.76
EVT_2025_0000000225,2025-11-20 00:43:22.958526,CH_CR_51027,CHORES_DONE,MALL_SANTA_NETWORK,chores done observed,True,1.9,1.9,51.9,62.0,BASIC,,Kazakhstan,9-11,True,0.85
EVT_2025_0000000697,2025-11-20 01:28:10.923153,CH_JP_38454,CHORES_DONE,MALL_SANTA_NETWORK,chores done observed,True,2.0,2.0,52.0,41.0,BASIC,,Tonga,12-14,True,0.85
EVT_2025_0000000298,2025-11-20 01:51:30.718047,CH_BJ_26302,CHORES_DONE,SMART_TOY_TELEMETRY,chores done observed,False,1.4,1.4,51.4,51.8,BASIC,,Maldives,6-8,True,0.76
EVT_2025_0000000302,2025-11-20 02:06:45.778033,CH_SG_37635,SHARING,ELF_SURVEILLANCE,sharing observed,True,1.3,1.3,51.3,66.0,BASIC,,Austria,9-11,True,0.78
EVT_2025_0000000241,2025-11-20 02:10:53.348040,CH_BA_78012,LYING,SMART_TOY_TELEMETRY,lying observed,True,3.4,-3.4,46.6,7.3,BASIC,,Eritrea,6-8,True,0.99
EVT_2025_0000000731,2025-11-20 02:44:00.235541,CH_UG_31521,HOMEWORK_COMPLETE,ELF_SURVEILLANCE,homework complete observed,True,0.7,0.7,50.7,8.2,BASIC,,Latvia,9-11,True,0.8
EVT_2025_0000000254,2025-11-20 03:47:25.960301,CH_TT_57287,HOMEWORK_COMPLETE,ELF_SURVEILLANCE,homework complete observed,True,1.5,1.5,51.5,54.2,BASIC,,Bermuda,6-8,True,0.95
EVT_2025_0000000148,2025-11-20 05:05:05.766917,CH_KW_35466,SHARING,PARENT_PORTAL,sharing observed,True,2.1,2.1,52.1,24.2,BASIC,,Norway,9-11,True,0.71
EVT_2025_0000000704,2025-11-20 05:45:28.381277,CH_PH_36740,KINDNESS_ACT,MALL_SANTA_NETWORK,kindness act observed,False,4.9,4.9,54.9,65.9,BASIC,KINDNESS_STAR,Jamaica,9-11,True,0.98
EVT_2025_0000000953,2025-11-20 06:49:45.981264,CH_KR_74437,CHORES_DONE,SMART_TOY_TELEMETRY,chores done observed,True,1.9,1.9,51.9,92.1,BASIC,,Montserrat,9-11,True,0.89
EVT_2025_0000000852,2025-11-20 07:53:37.422082,CH_VN_73526,CHORES_DONE,PARENT_PORTAL,chores done observed,False,0.6,0.6,50.6,6.6,BASIC,,Northern Mariana Islands,3-5,True,0.89
EVT_2025_0000000738,2025-11-20 08:19:00.625690,CH_SB_80133,KINDNESS_ACT,TEACHER_REPORT,kindness act observed,True,2.6,2.6,52.6,12.4,BASIC,,Armenia,6-8,True,0.76
EVT_2025_0000000408,2025-11-20 08:19:50.730213,CH_AE_74627,HOMEWORK_COMPLETE,MALL_SANTA_NETWORK,homework complete observed,True,2.0,2.0,52.0,78.9,BASIC,,Wallis and Futuna,9-11,True,0.91
EVT_2025_0000000235,2025-11-20 08:53:14.886149,CH_FI_55402,HELPING_OTHERS,SMART_TOY_TELEMETRY,helping others observed,True,2.4,2.4,52.4,16.5,BASIC,,Togo,6-8,True,0.96
EVT_2025_0000000788,2025-11-20 10:26:01.659677,CH_KN_84535,SHARING,TEACHER_REPORT,sharing observed,True,3.0,3.0,53.0,19.7,BASIC,,Latvia,3-5,True,0.76
EVT_2025_0000000084,2025-11-20 10:41:25.347552,CH_AF_38621,SHARING,PARENT_PORTAL,sharing observed,True,1.8,1.8,51.8,77.6,BASIC,,Croatia,12-14,True,0.94
EVT_2025_0000000776,2025-11-20 10:45:26.307569,CH_CR_31049,KINDNESS_ACT,PARENT_PORTAL,kindness act observed,True,1.5,1.5,51.5,77.0,BASIC,,Montserrat,3-5,True,0.89
EVT_2025_0000000043,2025-11-20 13:23:40.414352,CH_CV_77054,KINDNESS_ACT,SMART_TOY_TELEMETRY,kindness act observed,True,3.1,3.1,53.1,96.4,BASIC,KINDNESS_STAR,Brazil,9-11,True,0.81
EVT_2025_0000000750,2025-11-20 13:50:03.268809,CH_CD_37843,KINDNESS_ACT,TEACHER_REPORT,kindness act observed,True,2.0,2.0,52.0,80.2,BASIC,,Panama,3-5,True,0.74
EVT_2025_0000000252,2025-11-20 14:49:40.439656,CH_PT_98183,CHORES_DONE,TEACHER_REPORT,chores done observed,False,0.8,0.8,50.8,40.1,BASIC,,Vietnam,9-11,True,0.96
EVT_2025_0000000827,2025-11-20 15:15:38.701269,CH_UA_31718,HELPING_OTHERS,SMART_TOY_TELEMETRY,helping others observed,True,4.0,4.0,54.0,22.7,BASIC,,Mali,3-5,True,0.99
EVT_2025_0000000478,2025-11-20 16:30:19.504704,CH_AG_67539,HOMEWORK_COMPLETE,TEACHER_REPORT,homework complete observed,True,1.1,1.1,51.1,77.8,BASIC,,Saint Barthelemy,6-8,True,0.78
EVT_2025_0000000724,2025-11-20 16:41:37.023230,CH_MY_22246,SHARING,PARENT_PORTAL,sharing observed,False,2.5,2.5,52.5,8.7,BASIC,,Congo,3-5,True,0.71
EVT_2025_0000000176,2025-11-20 18:07:35.177403,CH_SA_46797,CHORES_DONE,MALL_SANTA_NETWORK,chores done observed,True,2.0,2.0,52.0,20.5,BASIC,,Belize,6-8,True,0.91
EVT_2025_0000000052,2025-11-20 18:38:24.016994,CH_VC_42561,HELPING_OTHERS,SMART_TOY_TELEMETRY,helping others observed,True,3.0,3.0,53.0,53.4,BASIC,,British Virgin Islands,12-14,True,0.95
EVT_2025_0000000972,2025-11-20 19:16:14.322633,CH_TL_73280,KINDNESS_ACT,ELF_SURVEILLANCE,kindness act observed,True,3.2,3.2,53.2,63.4,BASIC,KINDNESS_STAR,Argentina,9-11,True,0.76
EVT_2025_0000000646,2025-11-20 21:26:38.820590,CH_AL_78006,LYING,PARENT_PORTAL,lying observed,False,2.6,-2.6,47.4,75.4,BASIC,,Guyana,6-8,True,0.92
EVT_2025_0000000042,2025-11-20 22:11:47.065718,CH_VA_94000,LYING,ELF_SURVEILLANCE,lying observed,True,2.2,-2.2,47.8,76.5,BASIC,,Montenegro,6-8,True,0.72
EVT_2025_0000000440,2025-11-21 00:53:52.552696,CH_LR_89613,CHORES_DONE,TEACHER_REPORT,chores done observed,True,1.3,1.3,51.3,84.2,BASIC,,Saint Martin,12-14,True,0.72
EVT_2025_0000000571,2025-11-21 01:48:51.865319,CH_ID_67997,HOMEWORK_COMPLETE,MALL_SANTA_NETWORK,homework complete observed,True,0.8,0.8,50.8,83.7,BASIC,,Latvia,6-8,True,0.74
EVT_2025_0000000082,2025-11-21 02:06:21.971667,CH_SN_23123,TANTRUM,ELF_SURVEILLANCE,tantrum observed,True,2.5,-2.5,47.5,85.3,BASIC,,Afghanistan,9-11,True,0.81
EVT_2025_0000000656,2025-11-21 02:06:54.966692,CH_LK_59968,KINDNESS_ACT,SMART_TOY_TELEMETRY,kindness act observed,True,3.0,3.0,53.0,37.5,BASIC,,Pitcairn Islands,6-8,True,0.99
EVT_2025_0000000880,2025-11-21 03:16:07.660505,CH_ME_24596,SHARING,MALL_SANTA_NETWORK,sharing observed,True,1.5,1.5,51.5,7.8,BASIC,,Niger,9-11,True,0.79
EVT_2025_0000000845,2025-11-21 03:21:50.215403,CH_VU_84951,HOMEWORK_COMPLETE,MALL_SANTA_NETWORK,homework complete observed,True,0.9,0.9,50.9,70.5,BASIC,,Estonia,9-11,True,0.99
EVT_2025_0000000182,2025-11-21 03:24:00.009790,CH_LK_19811,CHORES_DONE,ELF_SURVEILLANCE,chores done observed,True,1.7,1.7,51.7,92.8,BASIC,,Bulgaria,9-11,True,0.92
EVT_2025_0000000190,2025-11-21 03:45:35.263726,CH_ID_85395,HOMEWORK_COMPLETE,SMART_TOY_TELEMETRY,homework complete observed,True,2.0,2.0,52.0,49.8,BASIC,,Angola,12-14,True,0.7
EVT_2025_0000000596,2025-11-21 04:02:28.186311,CH_GM_80448,KINDNESS_ACT,MALL_SANTA_NETWORK,kindness act observed,True,4.3,4.3,54.3,73.5,BASIC,KINDNESS_STAR,Burkina Faso,3-5,True,0.95
EVT_2025_0000000796,2025-11-21 04:46:57.431714,CH_AF_16133,HOMEWORK_COMPLETE,MALL_SANTA_NETWORK,homework complete observed,True,1.4,1.4,51.4,95.5,BASIC,,Austria,9-11,True,0.82
EVT_2025_0000000513,2025-11-21 05:24:00.084301,CH_GA_43631,LYING,TEACHER_REPORT,lying observed,True,3.4,-3.4,46.6,22.7,BASIC,,Falkland Islands (Malvinas),3-5,True,0.95
EVT_2025_0000000324,2025-11-21 05:48:54.470749,CH_SK_39420,KINDNESS_ACT,TEACHER_REPORT,kindness act observed,True,1.6,1.6,51.6,10.8,BASIC,,Azerbaijan,6-8,True,0.98
EVT_2025_0000000662,2025-11-21 06:07:41.396420,CH_GA_27735,HELPING_OTHERS,ELF_SURVEILLANCE,helping others observed,True,3.9,3.9,53.9,66.4,BASIC,,Grenada,12-14,True,0.72
EVT_2025_0000000510,2025-11-21 07:04:20.918630,CH_HU_24178,CHORES_DONE,PARENT_PORTAL,chores done observed,True,1.5,1.5,51.5,49.4,BASIC,,Lebanon,3-5,True,0.93
EVT_2025_0000000038,2025-11-21 08:29:23.393457,CH_BG_94527,HELPING_OTHERS,TEACHER_REPORT,helping others observed,True,2.4,2.4,52.4,63.7,BASIC,,Niger,12-14,True,0.81
EVT_2025_0000000977,2025-11-21 08:48:53.546528,CH_IR_66856,LYING,PARENT_PORTAL,lying observed,True,3.7,-3.7,46.3,20.0,BASIC,,Saint Lucia,9-11,True,0.78
EVT_2025_0000000157,2025-11-21 10:14:13.105387,CH_FI_60127,SHARING,MALL_SANTA_NETWORK,sharing observed,True,2.5,2.5,52.5,82.0,BASIC,,Malta,3-5,True,0.96
EVT_2025_0000000370,2025-11-21 10:16:38.199725,CH_MU_84465,KINDNESS_ACT,ELF_SURVEILLANCE,kindness act observed,True,2.0,2.0,52.0,44.4,BASIC,,Nepal,9-11,True,0.86
EVT_2025_0000000983,2025-11-21 11:18:52.161456,CH_BR_53579,TANTRUM,PARENT_PORTAL,tantrum observed,True,1.3,-1.3,48.7,19.2,BASIC,,North Macedonia,6-8,True,0.83
EVT_2025_0000000853,2025-11-21 11:19:01.967903,CH_TO_40262,HOMEWORK_COMPLETE,ELF_SURVEILLANCE,homework complete observed,True,0.7,0.7,50.7,26.6,BASIC,,Iran,9-11,True,0.96
EVT_2025_0000000022,2025-11-21 12:30:29.306479,CH_TH_53280,TANTRUM,SMART_TOY_TELEMETRY,tantrum observed,True,2.8,-2.8,47.2,93.5,BASIC,,Botswana,6-8,True,0.99
EVT_2025_0000000296,2025-11-21 12:54:09.400189,CH_CL_35608,CHORES_DONE,SMART_TOY_TELEMETRY,chores done observed,True,0.5,0.5,50.5,46.1,BASIC,,Samoa,3-5,True,0.94
EVT_2025_0000000628,2025-11-21 13:20:47.353899,CH_NE_91286,TANTRUM,PARENT_PORTAL,tantrum observed,True,2.8,-2.8,47.2,91.6,BASIC,,Malawi,6-8,True,0.77
EVT_2025_0000000305,2025-11-21 14:06:44.235967,CH_MT_17764,HOMEWORK_COMPLETE,MALL_SANTA_NETWORK,homework complete observed,True,1.7,1.7,51.7,62.6,BASIC,,Rwanda,12-14,True,0.75
EVT_2025_0000000480,2025-11-21 14:50:13.803316,CH_BS_55334,KINDNESS_ACT,ELF_SURVEILLANCE,kindness act observed,True,3.7,3.7,53.7,21.6,BASIC,KINDNESS_STAR,Grenada,3-5,True,0.73
EVT_2025_0000000744,2025-11-21 16:17:03.057668,CH_EC_99662,HOMEWORK_COMPLETE,PARENT_PORTAL,homework complete observed,True,0.6,0.6,50.6,72.6,BASIC,,Norway,3-5,True,0.83
EVT_2025_0000000553,2025-11-21 17:33:48.181883,CH_KE_74383,KINDNESS_ACT,TEACHER_REPORT,kindness act observed,True,4.0,4.0,54.0,39.4,BASIC,KINDNESS_STAR,Liberia,9-11,True,0.7
EVT_2025_0000000864,2025-11-21 17:59:43.599041,CH_KE_27386,KINDNESS_ACT,PARENT_PORTAL,kindness act observed,False,2.1,2.1,52.1,98.0,BASIC,,Bangladesh,6-8,True,0.85
EVT_2025_0000000820,2025-11-21 19:02:20.479146,CH_CR_32120,SHARING,SMART_TOY_TELEMETRY,sharing observed,False,2.5,2.5,52.5,74.6,BASIC,,Somalia,3-5,True,0.84
EVT_2025_0000000301,2025-11-21 19:09:37.987567,CH_IR_29155,HELPING_OTHERS,MALL_SANTA_NETWORK,helping others observed,True,2.8,2.8,52.8,5.8,BASIC,,Ecuador,12-14,True,0.77
EVT_2025_0000000747,2025-11-21 19:17:59.709630,CH_UA_93178,SHARING,ELF_SURVEILLANCE,sharing observed,True,1.1,1.1,51.1,67.8,BASIC,,Macao,6-8,True,0.79
EVT_2025_0000000768,2025-11-21 19:49:24.801536,CH_MZ_43369,LYING,ELF_SURVEILLANCE,lying observed,True,2.5,-2.5,47.5,93.3,BASIC,,Cyprus,6-8,True,0.9
EVT_2025_0000000450,2025-11-21 20:04:59.521137,CH_BN_35408,SHARING,ELF_SURVEILLANCE,sharing observed,True,1.9,1.9,51.9,46.1,BASIC,,Lebanon,12-14,True,0.8
EVT_2025_0000000779,2025-11-21 20:11:33.027996,CH_LS_51214,CHORES_DONE,PARENT_PORTAL,chores done observed,True,1.7,1.7,51.7,89.1,BASIC,,Mayotte,9-11,True,0.74
EVT_2025_0000000214,2025-11-21 20:29:38.555837,CH_NO_17415,SHARING,ELF_SURVEILLANCE,sharing observed,True,1.9,1.9,51.9,54.3,BASIC,,South Georgia and the South Sandwich Islands,12-14,True,0.99
EVT_2025_0000000811,2025-11-21 21:53:42.926833,CH_SR_44073,SHARING,TEACHER_REPORT,sharing observed,True,1.7,1.7,51.7,14.0,BASIC,,Israel,12-14,True,0.71
EVT_2025_0000000287,2025-11-21 22:34:33.462034,CH_BF_16285,LYING,ELF_SURVEILLANCE,lying observed,True,2.7,-2.7,47.3,91.1,BASIC,,Kenya,9-11,True,0.79
EVT_2025_0000000247,2025-11-21 23:41:48.751320,CH_AG_45628,KINDNESS_ACT,PARENT_PORTAL,kindness act observed,True,1.1,1.1,51.1,94.1,BASIC,,Switzerland,12-14,True,0.81
EVT_2025_0000000125,2025-11-22 00:38:44.954071,CH_DO_56413,SHARING,MALL_SANTA_NETWORK,sharing observed,True,1.4,1.4,51.4,73.7,BASIC,,Montserrat,6-8,True,0.94
EVT_2025_0000000561,2025-11-22 01:40:52.427834,CH_FI_23150,KINDNESS_ACT,SMART_TOY_TELEMETRY,kindness act observed,False,3.9,3.9,53.9,58.1,BASIC,KINDNESS_STAR,Qatar,3-5,True,0.91
EVT_2025_0000000069,2025-11-22 02:04:13.291978,CH_CI_25121,CHORES_DONE,TEACHER_REPORT,chores done observed,True,1.4,1.4,51.4,50.3,BASIC,,Cambodia,3-5,True,0.95
EVT_2025_0000000391,2025-11-22 04:06:46.696827,CH_RO_80902,HOMEWORK_COMPLETE,MALL_SANTA_NETWORK,homework complete observed,True,1.0,1.0,51.0,95.8,BASIC,,New Zealand,12-14,True,0.93
EVT_2025_0000000263,2025-11-22 04:19:38.778622,CH_IS_64636,SHARING,SMART_TOY_TELEMETRY,sharing observed,True,2.9,2.9,52.9,76.3,BASIC,,Central African Republic,3-5,True,0.92
EVT_2025_0000000603,2025-11-22 04:23:43.962828,CH_NO_59733,KINDNESS_ACT,MALL_SANTA_NETWORK,kindness act observed,False,3.7,3.7,53.7,71.6,BASIC,KINDNESS_STAR,Antigua and Barbuda,6-8,True,0.95
EVT_2025_0000000331,2025-11-22 09:02:37.254484,CH_LC_84392,SHARING,SMART_TOY_TELEMETRY,sharing observed,False,1.4,1.4,51.4,30.0,BASIC,,Panama,9-11,True,0.74
EVT_2025_0000000698,2025-11-22 09:13:54.815532,CH_DJ_29889,TANTRUM,PARENT_PORTAL,tantrum observed,False,1.7,-1.7,48.3,84.5,BASIC,,Korea,3-5,True,0.95
EVT_2025_0000000153,2025-11-22 09:14:40.719121,CH_ES_18535,SHARING,ELF_SURVEILLANCE,sharing observed,True,1.4,1.4,51.4,55.0,BASIC,,Angola,12-14,True,0.8
EVT_2025_0000000199,2025-11-22 10:21:40.646198,CH_BA_12367,HELPING_OTHERS,PARENT_PORTAL,helping others observed,False,2.2,2.2,52.2,35.3,BASIC,,Australia,12-14,True,0.81
EVT_2025_0000000812,2025-11-22 10:29:45.087701,CH_DZ_16720,LYING,SMART_TOY_TELEMETRY,lying observed,True,2.0,-2.0,48.0,64.1,BASIC,,Gabon,12-14,True,0.94
EVT_2025_0000000207,2025-11-22 12:57:12.133045,CH_LU_35649,CHORES_DONE,ELF_SURVEILLANCE,chores done observed,True,1.3,1.3,51.3,21.8,BASIC,,Paraguay,12-14,True,0.86
EVT_2025_0000000645,2025-11-22 13:00:13.889197,CH_KI_72380,KINDNESS_ACT,SMART_TOY_TELEMETRY,kindness act observed,True,3.1,3.1,53.1,43.5,BASIC,KINDNESS_STAR,Trinidad and Tobago,9-11,True,0.75
EVT_2025_0000000808,2025-11-22 13:51:44.264510,CH_MH_35107,KINDNESS_ACT,TEACHER_REPORT,kindness act observed,True,3.0,3.0,53.0,85.9,BASIC,,Saint Pierre and Miquelon,12-14,True,0.74
EVT_2025_0000000638,2025-11-22 13:57:25.971562,CH_AO_71026,KINDNESS_ACT,ELF_SURVEILLANCE,kindness act observed,True,1.4,1.4,51.4,28.0,BASIC,,Belgium,3-5,True,0.7
EVT_2025_0000000279,2025-11-22 15:09:20.988554,CH_NZ_33030,KINDNESS_ACT,MALL_SANTA_NETWORK,kindness act observed,True,3.5,3.5,53.5,38.6,BASIC,KINDNESS_STAR,Sweden,12-14,True,0.87
EVT_2025_0000000181,2025-11-22 16:05:28.476080,CH_GH_48319,LYING,SMART_TOY_TELEMETRY,lying observed,True,3.1,-3.1,46.9,48.8,BASIC,,Heard Island and McDonald Islands,12-14,True,0.75
EVT_2025_0000000873,2025-11-22 16:08:55.693108,CH_RS_54522,SHARING,TEACHER_REPORT,sharing observed,False,2.5,2.5,52.5,91.0,BASIC,,Congo,9-11,True,0.89
EVT_2025_0000000486,2025-11-22 17:13:17.761818,CH_ET_48801,SHARING,MALL_SANTA_NETWORK,sharing observed,True,1.3,1.3,51.3,26.9,BASIC,,Paraguay,12-14,True,0.8
EVT_2025_0000000516,2025-11-22 17:45:27.474311,CH_LU_65420,LYING,TEACHER_REPORT,lying observed,True,3.4,-3.4,46.6,61.7,BASIC,,Albania,6-8,True,0.74
EVT_2025_0000000634,2025-11-22 17:58:20.643765,CH_LR_27061,HOMEWORK_COMPLETE,SMART_TOY_TELEMETRY,homework complete observed,True,0.5,0.5,50.5,64.6,BASIC,,Peru,12-14,True,0.96
EVT_2025_0000000365,2025-11-22 18:42:32.607447,CH_GY_49470,KINDNESS_ACT,ELF_SURVEILLANCE,kindness act observed,False,2.6,2.6,52.6,37.4,BASIC,,Burundi,6-8,True,0.71
EVT_2025_0000000127,2025-11-22 18:59:44.336074,CH_ZM_36060,KINDNESS_ACT,TEACHER_REPORT,kindness act observed,True,2.9,2.9,52.9,81.7,BASIC,,Tunisia,12-14,True,0.92
