simulation_id,segment_id,timestamp,start_city,start_latitude,start_longitude,end_city,end_latitude,end_longitude,distance_km,households_count,chimneys_available,alternative_entries,optimal_arrival_hour,delivery_window_minutes,ms_per_household,weather_condition,weather_delay_minutes,fuel_stops_required,presents_weight_tons,optimization_algorithm,optimization_score,elf_support_teams,contingency_routes,real_time_tracking,carbon_offset_tons
SIM_2025_V1_000027,SEG_TOR_MOS_0027,2025-11-22 19:52:35.927912,Toronto,43.6532,-79.3832,Moscow,55.7558,37.6173,13056.0,6700000,5112189,1587811,22,202,2.6,FOG,23,2,13400.0,A_STAR,0.87,6,1,True,1.31
SIM_2025_V5_000222,SEG_CAI_TOK_0222,2025-11-22 20:04:20.229001,Cairo,30.0444,31.2357,Tokyo,35.6762,139.6503,12050.0,8000000,5041712,2958288,20,124,3.1,HEAVY_SNOW,0,2,16000.0,DIJKSTRA,0.878,5,3,True,1.2
SIM_2025_V2_000753,SEG_LON_TOR_0753,2025-11-22 20:05:27.728699,London,51.5074,-0.1278,Toronto,43.6532,-79.3832,8840.0,5300000,3614714,1685286,22,239,2.7,LIGHT_SNOW,0,1,10600.0,GENETIC,0.906,5,3,True,0.88
SIM_2025_V5_000134,SEG_MOS_SÃO_0134,2025-11-22 20:17:42.291546,Moscow,55.7558,37.6173,São Paulo,-23.5505,-46.6333,12843.0,8600000,5497478,3102522,23,224,2.3,LIGHT_SNOW,29,2,17200.0,DIJKSTRA,0.782,6,2,True,1.28
SIM_2025_V1_000300,SEG_SYD_PAR_0300,2025-11-22 20:21:05.493435,Sydney,-33.8688,151.2093,Paris,48.8566,2.3522,18903.0,4000000,2478876,1521124,20,219,2.2,WIND,0,3,8000.0,DIJKSTRA,0.985,7,2,True,1.89
SIM_2025_V9_000365,SEG_LON_TOK_0365,2025-11-22 20:30:53.822125,London,51.5074,-0.1278,Tokyo,35.6762,139.6503,15615.0,7700000,5148542,2551458,22,196,2.6,LIGHT_SNOW,11,3,15400.0,A_STAR,0.899,18,1,True,1.56
SIM_2025_V4_000930,SEG_LON_CAI_0930,2025-11-22 20:57:45.393093,London,51.5074,-0.1278,Cairo,30.0444,31.2357,4218.0,6700000,4290954,2409046,20,196,1.8,CLOUDY,0,0,13400.0,GENETIC,0.873,13,1,True,0.42
SIM_2025_V3_000004,SEG_TOR_LON_0004,2025-11-22 21:10:44.097687,Toronto,43.6532,-79.3832,London,51.5074,-0.1278,8840.0,5300000,3573923,1726077,20,223,2.1,FOG,0,1,10600.0,QUANTUM,0.979,15,3,True,0.88
SIM_2025_V7_000463,SEG_PAR_MUM_0463,2025-11-22 21:28:49.927771,Paris,48.8566,2.3522,Mumbai,19.076,72.8777,8498.0,6400000,4684718,1715282,22,186,2.8,FOG,0,1,12800.0,GENETIC,0.863,6,2,True,0.85
SIM_2025_V3_000578,SEG_LON_SYD_0578,2025-11-22 21:33:45.096219,London,51.5074,-0.1278,Sydney,-33.8688,151.2093,19287.0,5000000,3111210,1888790,22,161,2.6,CLEAR,0,3,10000.0,GENETIC,0.866,14,2,True,1.93
SIM_2025_V5_000504,SEG_SYD_LON_0504,2025-11-22 21:47:01.654088,Sydney,-33.8688,151.2093,London,51.5074,-0.1278,19287.0,5000000,3108025,1891975,21,213,1.7,HEAVY_SNOW,0,3,10000.0,DIJKSTRA,0.769,14,1,True,1.93
SIM_2025_V9_000502,SEG_TOK_SÃO_0502,2025-11-22 22:06:49.000769,Tokyo,35.6762,139.6503,São Paulo,-23.5505,-46.6333,21697.0,8500000,6138165,2361835,22,204,3.1,WIND,29,4,17000.0,DIJKSTRA,0.942,12,3,True,2.17
SIM_2025_V4_000620,SEG_TOK_CAI_0620,2025-11-22 22:20:23.373095,Tokyo,35.6762,139.6503,Cairo,30.0444,31.2357,12050.0,8000000,6018161,1981839,22,173,2.8,CLOUDY,0,2,16000.0,DIJKSTRA,0.964,7,1,True,1.2
SIM_2025_V5_000538,SEG_MUM_MOS_0538,2025-11-22 22:28:15.233152,Mumbai,19.076,72.8777,Moscow,55.7558,37.6173,5648.0,8800000,6005354,2794646,23,209,2.4,LIGHT_SNOW,0,1,17600.0,QUANTUM,0.901,18,2,True,0.56
SIM_2025_V5_000264,SEG_LON_NEW_0264,2025-11-22 22:50:38.849980,London,51.5074,-0.1278,New York,40.7128,-74.006,8288.0,6200000,3772237,2427763,21,152,1.8,CLEAR,0,1,12400.0,A_STAR,0.821,7,3,True,0.83
SIM_2025_V7_000933,SEG_TOK_PAR_0933,2025-11-22 22:54:31.620698,Tokyo,35.6762,139.6503,Paris,48.8566,2.3522,15310.0,6700000,4158217,2541783,23,219,1.9,FOG,0,3,13400.0,GENETIC,0.905,13,1,True,1.53
SIM_2025_V9_000505,SEG_TOK_MUM_0505,2025-11-22 23:09:15.350894,Tokyo,35.6762,139.6503,Mumbai,19.076,72.8777,7637.0,8700000,6393221,2306779,21,224,1.6,LIGHT_SNOW,0,1,17400.0,QUANTUM,0.979,5,3,True,0.76
SIM_2025_V5_000540,SEG_CAI_LON_0540,2025-11-22 23:13:25.769655,Cairo,30.0444,31.2357,London,51.5074,-0.1278,4218.0,6700000,4377332,2322668,20,178,2.4,FOG,5,0,13400.0,QUANTUM,0.773,7,1,True,0.42
SIM_2025_V8_000797,SEG_CAI_LON_0797,2025-11-22 23:41:08.549376,Cairo,30.0444,31.2357,London,51.5074,-0.1278,4218.0,6700000,4178019,2521981,21,129,2.8,RAIN,0,0,13400.0,A_STAR,0.866,5,3,True,0.42
SIM_2025_V9_000195,SEG_SYD_NEW_0195,2025-11-22 23:45:52.965355,Sydney,-33.8688,151.2093,New York,40.7128,-74.006,26334.0,4800000,3473907,1326093,21,206,3.0,RAIN,21,5,9600.0,GENETIC,0.82,17,2,True,2.63
SIM_2025_V6_000001,SEG_TOR_MUM_0001,2025-11-23 00:00:52.229798,Toronto,43.6532,-79.3832,Mumbai,19.076,72.8777,17120.0,6300000,4311666,1988334,20,162,2.9,CLOUDY,0,3,12600.0,A_STAR,0.953,14,2,True,1.71
SIM_2025_V10_000117,SEG_MOS_MUM_0117,2025-11-23 00:05:36.040193,Moscow,55.7558,37.6173,Mumbai,19.076,72.8777,5648.0,8800000,6936432,1863568,22,177,1.6,RAIN,0,1,17600.0,DIJKSTRA,0.849,8,3,True,0.56
SIM_2025_V10_000681,SEG_SYD_CAI_0681,2025-11-23 00:09:01.968624,Sydney,-33.8688,151.2093,Cairo,30.0444,31.2357,15089.0,5300000,4220706,1079294,22,154,2.1,RAIN,6,3,10600.0,QUANTUM,0.801,10,2,True,1.51
SIM_2025_V7_000543,SEG_TOR_MOS_0543,2025-11-23 00:11:29.972287,Toronto,43.6532,-79.3832,Moscow,55.7558,37.6173,13056.0,6700000,4286997,2413003,20,170,2.6,RAIN,0,2,13400.0,GENETIC,0.85,7,1,True,1.31
SIM_2025_V5_000889,SEG_LON_MOS_0889,2025-11-23 01:08:49.353326,London,51.5074,-0.1278,Moscow,55.7558,37.6173,4216.0,7800000,4878154,2921846,22,195,2.7,CLEAR,0,0,15600.0,GENETIC,0.871,20,1,True,0.42
SIM_2025_V6_000324,SEG_NEW_MOS_0324,2025-11-23 01:20:41.673125,New York,40.7128,-74.006,Moscow,55.7558,37.6173,12502.0,7600000,5738430,1861570,20,184,3.0,FOG,0,2,15200.0,QUANTUM,0.885,9,3,True,1.25
SIM_2025_V10_000863,SEG_TOR_NEW_0863,2025-11-23 01:27:06.492158,Toronto,43.6532,-79.3832,New York,40.7128,-74.006,680.0,5100000,3488224,1611776,23,125,2.4,WIND,0,0,10200.0,GENETIC,0.837,12,1,True,0.07
SIM_2025_V8_000294,SEG_CAI_LON_0294,2025-11-23 01:27:43.022000,Cairo,30.0444,31.2357,London,51.5074,-0.1278,4218.0,6700000,5354393,1345607,22,218,3.3,RAIN,0,0,13400.0,GENETIC,0.763,14,2,True,0.42
SIM_2025_V7_000253,SEG_PAR_NEW_0253,2025-11-23 01:28:04.944231,Paris,48.8566,2.3522,New York,40.7128,-74.006,8524.0,5200000,3391548,1808452,22,161,2.5,FOG,0,1,10400.0,QUANTUM,0.951,20,1,True,0.85
SIM_2025_V9_000825,SEG_MUM_PAR_0825,2025-11-23 01:28:55.179847,Mumbai,19.076,72.8777,Paris,48.8566,2.3522,8498.0,6400000,4757559,1642441,23,228,2.9,WIND,0,1,12800.0,DIJKSTRA,0.863,7,1,True,0.85
SIM_2025_V8_000266,SEG_TOK_MOS_0266,2025-11-23 01:42:28.267483,Tokyo,35.6762,139.6503,Moscow,55.7558,37.6173,11543.0,9100000,5871129,3228871,20,201,1.9,RAIN,0,2,18200.0,QUANTUM,0.862,20,3,True,1.15
SIM_2025_V2_000056,SEG_CAI_NEW_0056,2025-11-23 01:57:18.355034,Cairo,30.0444,31.2357,New York,40.7128,-74.006,11742.0,6500000,4209670,2290330,21,224,3.5,FOG,22,2,13000.0,QUANTUM,0.928,16,2,True,1.17
SIM_2025_V9_000298,SEG_PAR_LON_0298,2025-11-23 02:03:06.678849,Paris,48.8566,2.3522,London,51.5074,-0.1278,403.0,5400000,4223251,1176749,22,215,1.8,CLEAR,0,0,10800.0,QUANTUM,0.9,12,2,True,0.04
SIM_2025_V8_000129,SEG_TOK_CAI_0129,2025-11-23 02:38:31.103791,Tokyo,35.6762,139.6503,Cairo,30.0444,31.2357,12050.0,8000000,5703938,2296062,22,153,1.7,WIND,0,2,16000.0,A_STAR,0.922,5,3,True,1.2
SIM_2025_V7_000731,SEG_SYD_MOS_0731,2025-11-23 02:48:13.591956,Sydney,-33.8688,151.2093,Moscow,55.7558,37.6173,16061.0,6400000,4898420,1501580,23,134,1.8,HEAVY_SNOW,25,3,12800.0,QUANTUM,0.971,15,3,True,1.61
SIM_2025_V5_000675,SEG_MOS_CAI_0675,2025-11-23 02:57:20.409468,Moscow,55.7558,37.6173,Cairo,30.0444,31.2357,2941.0,8100000,5560790,2539210,20,161,2.2,WIND,23,0,16200.0,A_STAR,0.779,12,1,True,0.29
SIM_2025_V9_000802,SEG_PAR_CAI_0802,2025-11-23 03:01:59.416382,Paris,48.8566,2.3522,Cairo,30.0444,31.2357,3826.0,5700000,3424360,2275640,22,169,2.9,RAIN,0,0,11400.0,GENETIC,0.758,9,2,True,0.38
SIM_2025_V5_000534,SEG_SÃO_SYD_0534,2025-11-23 03:31:28.473806,São Paulo,-23.5505,-46.6333,Sydney,-33.8688,151.2093,21990.0,5800000,4073051,1726949,23,158,2.6,WIND,0,4,11600.0,DIJKSTRA,0.982,16,2,True,2.2
SIM_2025_V6_000452,SEG_LON_SYD_0452,2025-11-23 03:32:42.983478,London,51.5074,-0.1278,Sydney,-33.8688,151.2093,19287.0,5000000,3945253,1054747,21,214,3.3,CLEAR,2,3,10000.0,DIJKSTRA,0.874,5,3,True,1.93
SIM_2025_V6_000744,SEG_SYD_NEW_0744,2025-11-23 03:33:57.745439,Sydney,-33.8688,151.2093,New York,40.7128,-74.006,26334.0,4800000,3066388,1733612,22,202,3.4,RAIN,0,5,9600.0,DIJKSTRA,0.981,9,1,True,2.63
SIM_2025_V1_000211,SEG_PAR_LON_0211,2025-11-23 03:35:17.045502,Paris,48.8566,2.3522,London,51.5074,-0.1278,403.0,5400000,4081965,1318035,20,191,2.2,CLEAR,5,0,10800.0,QUANTUM,0.805,7,3,True,0.04
SIM_2025_V8_000597,SEG_SÃO_SYD_0597,2025-11-23 03:39:15.657554,São Paulo,-23.5505,-46.6333,Sydney,-33.8688,151.2093,21990.0,5800000,4278222,1521778,20,184,2.6,WIND,0,4,11600.0,DIJKSTRA,0.836,8,3,True,2.2
SIM_2025_V4_000229,SEG_PAR_LON_0229,2025-11-23 03:49:42.151436,Paris,48.8566,2.3522,London,51.5074,-0.1278,403.0,5400000,3964786,1435214,22,152,1.6,LIGHT_SNOW,20,0,10800.0,GENETIC,0.94,7,1,True,0.04
SIM_2025_V3_000994,SEG_NEW_PAR_0994,2025-11-23 03:57:10.192229,New York,40.7128,-74.006,Paris,48.8566,2.3522,8524.0,5200000,4000002,1199998,23,156,3.4,CLEAR,0,1,10400.0,A_STAR,0.868,6,1,True,0.85
SIM_2025_V9_000853,SEG_SÃO_CAI_0853,2025-11-23 04:00:20.154291,São Paulo,-23.5505,-46.6333,Cairo,30.0444,31.2357,10493.0,7500000,5330528,2169472,23,213,1.5,LIGHT_SNOW,0,2,15000.0,DIJKSTRA,0.986,7,1,True,1.05
SIM_2025_V8_000417,SEG_SYD_MUM_0417,2025-11-23 04:50:55.954818,Sydney,-33.8688,151.2093,Mumbai,19.076,72.8777,10495.0,6000000,3887953,2112047,21,140,1.9,LIGHT_SNOW,0,2,12000.0,QUANTUM,0.939,11,1,True,1.05
SIM_2025_V3_000869,SEG_CAI_SYD_0869,2025-11-23 05:10:42.592458,Cairo,30.0444,31.2357,Sydney,-33.8688,151.2093,15089.0,5300000,4134788,1165212,20,180,2.1,CLEAR,0,3,10600.0,GENETIC,0.912,17,1,True,1.51
SIM_2025_V8_000274,SEG_CAI_MUM_0274,2025-11-23 05:11:01.123550,Cairo,30.0444,31.2357,Mumbai,19.076,72.8777,4780.0,7700000,5178692,2521308,20,135,3.3,CLOUDY,18,0,15400.0,GENETIC,0.755,11,2,True,0.48
SIM_2025_V3_000936,SEG_PAR_LON_0936,2025-11-23 05:16:55.095588,Paris,48.8566,2.3522,London,51.5074,-0.1278,403.0,5400000,4200642,1199358,23,125,2.7,RAIN,11,0,10800.0,QUANTUM,0.859,10,1,True,0.04
SIM_2025_V4_000953,SEG_NEW_TOK_0953,2025-11-23 05:28:35.328883,New York,40.7128,-74.006,Tokyo,35.6762,139.6503,23722.0,7500000,4555796,2944204,23,157,2.4,LIGHT_SNOW,15,4,15000.0,DIJKSTRA,0.82,9,3,True,2.37
SIM_2025_V4_000023,SEG_CAI_PAR_0023,2025-11-23 05:30:21.673893,Cairo,30.0444,31.2357,Paris,48.8566,2.3522,3826.0,5700000,4542064,1157936,23,188,1.9,RAIN,0,0,11400.0,A_STAR,0.859,19,1,True,0.38
SIM_2025_V10_000884,SEG_SYD_SÃO_0884,2025-11-23 05:41:32.306265,Sydney,-33.8688,151.2093,São Paulo,-23.5505,-46.6333,21990.0,5800000,4464040,1335960,21,168,1.8,CLOUDY,29,4,11600.0,A_STAR,0.842,18,3,True,2.2
SIM_2025_V10_000848,SEG_LON_TOK_0848,2025-11-23 05:54:25.584570,London,51.5074,-0.1278,Tokyo,35.6762,139.6503,15615.0,7700000,5574107,2125893,23,124,1.6,RAIN,0,3,15400.0,GENETIC,0.857,7,2,True,1.56
SIM_2025_V5_000473,SEG_CAI_TOR_0473,2025-11-23 06:19:45.704870,Cairo,30.0444,31.2357,Toronto,43.6532,-79.3832,12371.0,5600000,4130096,1469904,23,138,3.4,LIGHT_SNOW,4,2,11200.0,DIJKSTRA,0.93,7,1,True,1.24
SIM_2025_V2_000846,SEG_TOK_TOR_0846,2025-11-23 06:29:49.319966,Tokyo,35.6762,139.6503,Toronto,43.6532,-79.3832,24329.0,6600000,4076265,2523735,23,125,2.9,FOG,5,4,13200.0,A_STAR,0.886,15,3,True,2.43
SIM_2025_V9_000210,SEG_TOK_MUM_0210,2025-11-23 06:31:39.250872,Tokyo,35.6762,139.6503,Mumbai,19.076,72.8777,7637.0,8700000,5814408,2885592,20,170,2.8,HEAVY_SNOW,19,1,17400.0,DIJKSTRA,0.894,12,1,True,0.76
SIM_2025_V2_000233,SEG_MOS_SYD_0233,2025-11-23 06:40:51.170186,Moscow,55.7558,37.6173,Sydney,-33.8688,151.2093,16061.0,6400000,4873896,1526104,20,228,3.3,CLEAR,4,3,12800.0,DIJKSTRA,0.984,20,2,True,1.61
SIM_2025_V5_000776,SEG_TOK_MUM_0776,2025-11-23 07:12:26.720491,Tokyo,35.6762,139.6503,Mumbai,19.076,72.8777,7637.0,8700000,6396300,2303700,21,140,3.3,LIGHT_SNOW,0,1,17400.0,QUANTUM,0.846,8,2,True,0.76
SIM_2025_V6_000488,SEG_NEW_LON_0488,2025-11-23 07:22:14.858717,New York,40.7128,-74.006,London,51.5074,-0.1278,8288.0,6200000,3899238,2300762,20,166,2.1,HEAVY_SNOW,0,1,12400.0,GENETIC,0.87,5,2,True,0.83
SIM_2025_V6_000696,SEG_LON_NEW_0696,2025-11-23 08:09:22.896576,London,51.5074,-0.1278,New York,40.7128,-74.006,8288.0,6200000,4536566,1663434,23,132,2.5,LIGHT_SNOW,0,1,12400.0,GENETIC,0.914,7,2,True,0.83
SIM_2025_V1_000826,SEG_MUM_CAI_0826,2025-11-23 08:37:34.265524,Mumbai,19.076,72.8777,Cairo,30.0444,31.2357,4780.0,7700000,5090853,2609147,23,177,3.4,CLEAR,0,0,15400.0,QUANTUM,0.869,15,3,True,0.48
SIM_2025_V6_000387,SEG_LON_MUM_0387,2025-11-23 08:41:39.210634,London,51.5074,-0.1278,Mumbai,19.076,72.8777,8867.0,7400000,4486319,2913681,23,142,2.0,WIND,0,1,14800.0,DIJKSTRA,0.94,15,2,True,0.89
SIM_2025_V6_000833,SEG_SÃO_TOR_0833,2025-11-23 08:46:59.444187,São Paulo,-23.5505,-46.6333,Toronto,43.6532,-79.3832,8298.0,6100000,4226482,1873518,23,155,3.5,CLOUDY,22,1,12200.0,QUANTUM,0.853,5,3,True,0.83
SIM_2025_V5_000679,SEG_PAR_MOS_0679,2025-11-23 09:00:53.367477,Paris,48.8566,2.3522,Moscow,55.7558,37.6173,3989.0,6800000,4335040,2464960,22,177,1.7,FOG,30,0,13600.0,GENETIC,0.815,18,3,True,0.4
SIM_2025_V6_000747,SEG_SÃO_CAI_0747,2025-11-23 09:30:13.516772,São Paulo,-23.5505,-46.6333,Cairo,30.0444,31.2357,10493.0,7500000,4532708,2967292,22,195,3.0,RAIN,0,2,15000.0,GENETIC,0.888,11,2,True,1.05
SIM_2025_V5_000268,SEG_MUM_PAR_0268,2025-11-23 09:32:50.703741,Mumbai,19.076,72.8777,Paris,48.8566,2.3522,8498.0,6400000,3974880,2425120,21,173,3.4,LIGHT_SNOW,0,1,12800.0,QUANTUM,0.781,14,1,True,0.85
SIM_2025_V8_000423,SEG_PAR_LON_0423,2025-11-23 09:38:51.519870,Paris,48.8566,2.3522,London,51.5074,-0.1278,403.0,5400000,3638029,1761971,23,172,2.7,HEAVY_SNOW,0,0,10800.0,A_STAR,0.781,16,2,True,0.04
SIM_2025_V6_000565,SEG_PAR_NEW_0565,2025-11-23 10:19:49.712937,Paris,48.8566,2.3522,New York,40.7128,-74.006,8524.0,5200000,3647876,1552124,20,187,2.5,CLOUDY,0,1,10400.0,QUANTUM,0.757,13,3,True,0.85
SIM_2025_V1_000049,SEG_NEW_SÃO_0049,2025-11-23 10:20:24.858526,New York,40.7128,-74.006,São Paulo,-23.5505,-46.6333,7753.0,7000000,4972802,2027198,21,207,3.3,CLEAR,0,1,14000.0,QUANTUM,0.754,9,1,True,0.78
SIM_2025_V5_000787,SEG_LON_CAI_0787,2025-11-23 10:24:53.080550,London,51.5074,-0.1278,Cairo,30.0444,31.2357,4218.0,6700000,4105497,2594503,23,153,3.3,WIND,0,0,13400.0,GENETIC,0.858,12,1,True,0.42
SIM_2025_V6_000646,SEG_TOK_SYD_0646,2025-11-23 10:25:48.997859,Tokyo,35.6762,139.6503,Sydney,-33.8688,151.2093,7825.0,6300000,4815083,1484917,21,153,2.9,LIGHT_SNOW,0,1,12600.0,QUANTUM,0.821,8,2,True,0.78
SIM_2025_V2_000290,SEG_CAI_MUM_0290,2025-11-23 10:44:42.935658,Cairo,30.0444,31.2357,Mumbai,19.076,72.8777,4780.0,7700000,5766687,1933313,23,182,3.0,CLEAR,0,0,15400.0,A_STAR,0.856,16,2,True,0.48
SIM_2025_V3_000880,SEG_TOK_TOR_0880,2025-11-23 10:48:10.028987,Tokyo,35.6762,139.6503,Toronto,43.6532,-79.3832,24329.0,6600000,5042736,1557264,20,235,1.9,WIND,13,4,13200.0,DIJKSTRA,0.964,19,2,True,2.43
SIM_2025_V1_000174,SEG_SÃO_CAI_0174,2025-11-23 10:52:54.097269,São Paulo,-23.5505,-46.6333,Cairo,30.0444,31.2357,10493.0,7500000,5646170,1853830,22,191,2.5,FOG,0,2,15000.0,A_STAR,0.904,11,3,True,1.05
SIM_2025_V2_000345,SEG_LON_SÃO_0345,2025-11-23 10:59:01.904558,London,51.5074,-0.1278,São Paulo,-23.5505,-46.6333,9801.0,7200000,5321121,1878879,23,212,3.3,CLEAR,8,1,14400.0,GENETIC,0.947,13,1,True,0.98
SIM_2025_V4_000108,SEG_CAI_PAR_0108,2025-11-23 11:33:25.792979,Cairo,30.0444,31.2357,Paris,48.8566,2.3522,3826.0,5700000,3610929,2089071,22,192,2.6,LIGHT_SNOW,21,0,11400.0,QUANTUM,0.756,15,2,True,0.38
SIM_2025_V8_000060,SEG_TOK_SYD_0060,2025-11-23 11:35:54.556822,Tokyo,35.6762,139.6503,Sydney,-33.8688,151.2093,7825.0,6300000,4346639,1953361,20,222,2.9,HEAVY_SNOW,0,1,12600.0,DIJKSTRA,0.927,12,1,True,0.78
SIM_2025_V2_000839,SEG_SYD_LON_0839,2025-11-23 11:36:27.323414,Sydney,-33.8688,151.2093,London,51.5074,-0.1278,19287.0,5000000,3833922,1166078,21,123,1.7,CLEAR,0,3,10000.0,QUANTUM,0.961,15,2,True,1.93
SIM_2025_V8_000154,SEG_LON_MUM_0154,2025-11-23 11:44:37.412492,London,51.5074,-0.1278,Mumbai,19.076,72.8777,8867.0,7400000,5622816,1777184,21,131,2.1,RAIN,8,1,14800.0,A_STAR,0.83,5,3,True,0.89
SIM_2025_V8_000667,SEG_MUM_SYD_0667,2025-11-23 11:46:45.838993,Mumbai,19.076,72.8777,Sydney,-33.8688,151.2093,10495.0,6000000,3667759,2332241,23,133,2.5,WIND,0,2,12000.0,A_STAR,0.825,5,1,True,1.05
SIM_2025_V7_000484,SEG_TOR_SÃO_0484,2025-11-23 11:58:06.954124,Toronto,43.6532,-79.3832,São Paulo,-23.5505,-46.6333,8298.0,6100000,4534152,1565848,23,193,1.9,FOG,0,1,12200.0,A_STAR,0.868,11,2,True,0.83
SIM_2025_V6_000407,SEG_MUM_TOR_0407,2025-11-23 12:01:40.178960,Mumbai,19.076,72.8777,Toronto,43.6532,-79.3832,17120.0,6300000,4656497,1643503,21,180,2.0,CLOUDY,23,3,12600.0,QUANTUM,0.939,15,2,True,1.71
SIM_2025_V8_000865,SEG_NEW_TOK_0865,2025-11-23 12:05:58.036107,New York,40.7128,-74.006,Tokyo,35.6762,139.6503,23722.0,7500000,5507178,1992822,22,168,3.0,LIGHT_SNOW,0,4,15000.0,QUANTUM,0.978,20,1,True,2.37
SIM_2025_V2_000366,SEG_TOK_MOS_0366,2025-11-23 12:18:26.948339,Tokyo,35.6762,139.6503,Moscow,55.7558,37.6173,11543.0,9100000,5999137,3100863,21,228,2.9,LIGHT_SNOW,0,2,18200.0,A_STAR,0.979,13,1,True,1.15
SIM_2025_V3_000076,SEG_NEW_TOR_0076,2025-11-23 12:31:05.466711,New York,40.7128,-74.006,Toronto,43.6532,-79.3832,680.0,5100000,3287378,1812622,21,181,1.6,FOG,0,0,10200.0,A_STAR,0.864,14,1,True,0.07
SIM_2025_V2_000961,SEG_SÃO_TOR_0961,2025-11-23 12:33:55.364296,São Paulo,-23.5505,-46.6333,Toronto,43.6532,-79.3832,8298.0,6100000,4852718,1247282,20,240,2.2,RAIN,0,1,12200.0,GENETIC,0.803,20,2,True,0.83
SIM_2025_V8_000177,SEG_SÃO_SYD_0177,2025-11-23 12:35:05.586051,São Paulo,-23.5505,-46.6333,Sydney,-33.8688,151.2093,21990.0,5800000,4438881,1361119,20,217,3.4,LIGHT_SNOW,21,4,11600.0,A_STAR,0.982,7,3,True,2.2
SIM_2025_V5_000687,SEG_SÃO_NEW_0687,2025-11-23 13:02:39.880762,São Paulo,-23.5505,-46.6333,New York,40.7128,-74.006,7753.0,7000000,4955841,2044159,23,150,2.5,CLEAR,12,1,14000.0,A_STAR,0.87,5,3,True,0.78
SIM_2025_V9_000717,SEG_TOK_MOS_0717,2025-11-23 13:10:48.547258,Tokyo,35.6762,139.6503,Moscow,55.7558,37.6173,11543.0,9100000,5729871,3370129,21,211,2.6,CLEAR,0,2,18200.0,DIJKSTRA,0.759,16,1,True,1.15
SIM_2025_V9_000322,SEG_SYD_TOK_0322,2025-11-23 13:16:35.429476,Sydney,-33.8688,151.2093,Tokyo,35.6762,139.6503,7825.0,6300000,4692576,1607424,22,145,1.9,HEAVY_SNOW,0,1,12600.0,A_STAR,0.941,6,2,True,0.78
SIM_2025_V1_000616,SEG_TOK_NEW_0616,2025-11-23 13:19:53.467457,Tokyo,35.6762,139.6503,New York,40.7128,-74.006,23722.0,7500000,5402255,2097745,22,150,2.5,WIND,15,4,15000.0,DIJKSTRA,0.975,13,1,True,2.37
SIM_2025_V7_000157,SEG_LON_MUM_0157,2025-11-23 13:29:03.036258,London,51.5074,-0.1278,Mumbai,19.076,72.8777,8867.0,7400000,5843305,1556695,20,186,2.3,FOG,0,1,14800.0,QUANTUM,0.755,17,3,True,0.89
SIM_2025_V5_000309,SEG_SÃO_MUM_0309,2025-11-23 13:30:40.816645,São Paulo,-23.5505,-46.6333,Mumbai,19.076,72.8777,14084.0,8200000,5053401,3146599,22,232,3.2,FOG,0,2,16400.0,GENETIC,0.814,5,1,True,1.41
SIM_2025_V4_000767,SEG_SÃO_TOK_0767,2025-11-23 13:50:10.154528,São Paulo,-23.5505,-46.6333,Tokyo,35.6762,139.6503,21697.0,8500000,5634040,2865960,22,231,3.1,CLOUDY,5,4,17000.0,GENETIC,0.833,7,1,True,2.17
SIM_2025_V1_000494,SEG_NEW_MOS_0494,2025-11-23 14:40:27.602149,New York,40.7128,-74.006,Moscow,55.7558,37.6173,12502.0,7600000,5372400,2227600,20,169,2.6,CLEAR,0,2,15200.0,QUANTUM,0.817,9,3,True,1.25
SIM_2025_V8_000677,SEG_LON_NEW_0677,2025-11-23 14:50:47.150210,London,51.5074,-0.1278,New York,40.7128,-74.006,8288.0,6200000,4680124,1519876,20,218,3.3,CLEAR,0,1,12400.0,GENETIC,0.757,12,1,True,0.83
SIM_2025_V8_000103,SEG_LON_TOK_0103,2025-11-23 15:02:35.593346,London,51.5074,-0.1278,Tokyo,35.6762,139.6503,15615.0,7700000,5868247,1831753,20,183,2.5,RAIN,21,3,15400.0,QUANTUM,0.78,10,2,True,1.56
SIM_2025_V1_000979,SEG_TOK_LON_0979,2025-11-23 15:05:51.534150,Tokyo,35.6762,139.6503,London,51.5074,-0.1278,15615.0,7700000,4890410,2809590,21,192,1.5,WIND,0,3,15400.0,DIJKSTRA,0.918,19,3,True,1.56
SIM_2025_V10_000343,SEG_SÃO_CAI_0343,2025-11-23 15:13:47.403452,São Paulo,-23.5505,-46.6333,Cairo,30.0444,31.2357,10493.0,7500000,5731995,1768005,21,225,2.7,HEAVY_SNOW,0,2,15000.0,A_STAR,0.954,14,1,True,1.05
SIM_2025_V7_000236,SEG_TOK_CAI_0236,2025-11-23 15:19:08.920522,Tokyo,35.6762,139.6503,Cairo,30.0444,31.2357,12050.0,8000000,5911541,2088459,20,228,3.1,FOG,0,2,16000.0,QUANTUM,0.907,14,1,True,1.2
SIM_2025_V6_000967,SEG_PAR_SÃO_0967,2025-11-23 15:43:16.585500,Paris,48.8566,2.3522,São Paulo,-23.5505,-46.6333,9704.0,6200000,3735428,2464572,23,240,2.8,CLOUDY,0,1,12400.0,A_STAR,0.767,8,3,True,0.97
SIM_2025_V7_000529,SEG_CAI_SYD_0529,2025-11-23 15:46:02.691943,Cairo,30.0444,31.2357,Sydney,-33.8688,151.2093,15089.0,5300000,3269287,2030713,23,178,2.6,FOG,0,3,10600.0,A_STAR,0.817,18,1,True,1.51
