request_id,timestamp,child_id,latitude,longitude,country,timezone,letter_text,primary_gift_category,gift_count,sentiment_score,urgency_level,language_code,delivery_preference,extracted_gifts_json
REQ_2025_00000943,2025-11-13T16:37:40.739Z,CH_BR_42032,42.77416207134225,19.19955964374171,Montenegro,America/Argentina/Cordoba,"Dear Santa, I have been very helpful this year. For Christmas, I would really like art supplies and maybe craft kit. I promise to do my homework. Love, Kathleen",CREATIVE,3,0.875,3,ja,mailbox,"""""""[{""""""""item_name"""""""": """"""""art supplies"""""""""""
REQ_2025_00000791,2025-11-13T17:19:22.775Z,CH_CZ_59966,-12.202039795457956,44.28285067217885,Comoros,Asia/Colombo,"Dear Santa, I have been very very good this year. For Christmas, I would really like musical instrument and maybe craft kit. I promise to share with my siblings. Love, Sarah",CREATIVE,3,0.601,1,zh,chimney,"""""""[{""""""""item_name"""""""": """"""""musical instrument"""""""""""
REQ_2025_00000007,2025-11-13T17:25:49.614Z,CH_BA_82512,14.60971898236053,-60.96033071162306,Martinique,Europe/Helsinki,"Hi Santa! My name is Edgar and I am 5 years old. This year I want tennis racket, bicycle, and basketball. I've been helpful and helped my grandparents. Thank you!",SPORTS,3,0.944,1,es,stocking,"""""""[{""""""""item_name"""""""": """"""""tennis racket"""""""""""
REQ_2025_00000099,2025-11-13T17:43:38.003Z,CH_UY_26426,23.657534305354602,-102.00808233593273,Mexico,Asia/Calcutta,"Santa, please bring me action figure for Christmas. I really need it because my old one broke. I've been trying my best all year. From Joshua",TOYS,3,0.989,1,ja,mailbox,"""""""[{""""""""item_name"""""""": """"""""action figure"""""""""""
REQ_2025_00000320,2025-11-13T18:13:35.285Z,CH_RO_59183,19.13691821019564,-72.35397440621463,Haiti,Africa/Ndjamena,"Dear Santa, I have been very very good this year. For Christmas, I would really like drone and maybe smartwatch. I promise to help with chores. Love, Mark",ELECTRONICS,3,0.851,2,zh,tree,"""""""[{""""""""item_name"""""""": """"""""drone"""""""""""
REQ_2025_00000342,2025-11-13T18:32:02.483Z,CH_HN_53904,15.259385173586852,-86.07283599960026,Honduras,Asia/Pontianak,"Santa, please bring me art supplies for Christmas. I really need it because all my friends have one. I've been excellent all year. From Joseph",CREATIVE,3,0.708,1,it,mailbox,"""""""[{""""""""item_name"""""""": """"""""art supplies"""""""""""
REQ_2025_00000735,2025-11-13T21:28:07.131Z,CH_LT_67443,55.35359419972088,23.749423391770268,Lithuania,America/Panama,"Santa, please bring me educational book for Christmas. I really need it because my old one broke. I've been excellent all year. From Thomas",BOOKS,3,0.698,5,it,stocking,"""""""[{""""""""item_name"""""""": """"""""educational book"""""""""""
REQ_2025_00000051,2025-11-13T21:39:07.826Z,CH_TT_80592,12.503972459090008,-69.96186645568204,Aruba,America/Santo_Domingo,"Hi Santa! My name is Jonathon and I am 11 years old. This year I want picture book, comic book, and educational book. I've been helpful and helped my dad. Thank you!",BOOKS,3,0.794,3,zh,mailbox,"""""""[{""""""""item_name"""""""": """"""""picture book"""""""""""
REQ_2025_00000557,2025-11-13T21:48:59.065Z,CH_QA_28249,20.255958978479867,-9.237423949937464,Mauritania,Europe/Zagreb,"Santa, please bring me stuffed animal for Christmas. I really need it because I want to learn. I've been kind all year. From Matthew",TOYS,3,0.792,5,ja,tree,"""""""[{""""""""item_name"""""""": """"""""stuffed animal"""""""""""
REQ_2025_00000420,2025-11-13T22:28:58.645Z,CH_BH_42264,46.797801602462684,8.234733125472552,Switzerland,Africa/Malabo,"Dear Santa, I have been very helpful this year. For Christmas, I would really like craft kit and maybe musical instrument. I promise to do my homework. Love, Olivia",CREATIVE,3,0.907,1,pt,chimney,"""""""[{""""""""item_name"""""""": """"""""craft kit"""""""""""
REQ_2025_00000145,2025-11-13T22:54:26.142Z,CH_US_48185,36.640568367903235,127.69672028596958,Korea,Europe/Riga,"Santa, please bring me musical instrument for Christmas. I really need it because it would help me in school. I've been good all year. From Bailey",CREATIVE,3,0.933,1,zh,mailbox,"""""""[{""""""""item_name"""""""": """"""""musical instrument"""""""""""
REQ_2025_00000374,2025-11-14T03:48:38.229Z,CH_LK_12955,-6.8696762531907245,-75.04789748921146,Peru,Asia/Yakutsk,"Santa, please bring me puzzle for Christmas. I really need it because I want to learn. I've been helpful all year. From Rachel",TOYS,3,0.633,4,es,mailbox,"""""""[{""""""""item_name"""""""": """"""""puzzle"""""""""""
REQ_2025_00000306,2025-11-14T04:09:09.738Z,CH_LS_36812,75.6129925,32.561872,Holy See (Vatican City State),Europe/Sofia,"Dear Santa, I have been very excellent this year. For Christmas, I would really like gaming console and maybe tablet. I promise to be kind to others. Love, Jessica",ELECTRONICS,3,0.626,4,ja,stocking,"""""""[{""""""""item_name"""""""": """"""""gaming console"""""""""""
REQ_2025_00000959,2025-11-14T04:23:40.824Z,CH_PY_20499,17.123828133392607,-88.68563374137906,Belize,Pacific/Port_Moresby,"Hi Santa! My name is Jasmine and I am 12 years old. This year I want picture book, coloring book, and educational book. I've been helpful and helped my grandparents. Thank you!",BOOKS,3,0.717,5,es,stocking,"""""""[{""""""""item_name"""""""": """"""""picture book"""""""""""
REQ_2025_00000672,2025-11-14T04:41:07.243Z,CH_CU_60123,33.771405824367214,66.24147986917329,Afghanistan,Europe/Malta,"Hi Santa! My name is Christopher and I am 9 years old. This year I want doll, board game, and puzzle. I've been trying my best and helped my grandparents. Thank you!",TOYS,3,0.607,4,zh,stocking,"""""""[{""""""""item_name"""""""": """"""""doll"""""""""""
REQ_2025_00000212,2025-11-14T04:53:08.124Z,CH_EC_39402,47.29016279370062,28.56932034915514,Moldova,Asia/Nicosia,"Dear Santa, I have been very very good this year. For Christmas, I would really like smartwatch and maybe headphones. I promise to be kind to others. Love, Timothy",ELECTRONICS,3,0.891,2,de,chimney,"""""""[{""""""""item_name"""""""": """"""""smartwatch"""""""""""
REQ_2025_00000338,2025-11-14T05:21:29.079Z,CH_LR_96025,27.99646224514125,3.0002909282558914,Algeria,America/Asuncion,"Hi Santa! My name is William and I am 7 years old. This year I want craft kit, art supplies, and building blocks. I've been helpful and helped my grandparents. Thank you!",CREATIVE,3,0.996,5,en,stocking,"""""""[{""""""""item_name"""""""": """"""""craft kit"""""""""""
REQ_2025_00000117,2025-11-14T05:31:06.919Z,CH_DE_34405,10.27220036061961,-84.07162549535592,Costa Rica,America/Bogota,"Dear Santa, I have been very excellent this year. For Christmas, I would really like science kit and maybe craft kit. I promise to do my homework. Love, James",CREATIVE,3,0.606,3,it,tree,"""""""[{""""""""item_name"""""""": """"""""science kit"""""""""""
REQ_2025_00000855,2025-11-14T05:40:17.105Z,CH_GT_42976,36.13193784491051,-5.350327981870109,Gibraltar,Asia/Damascus,"Hi Santa! My name is Nathaniel and I am 11 years old. This year I want building blocks, musical instrument, and science kit. I've been good and helped my sister. Thank you!",CREATIVE,3,0.852,3,it,tree,"""""""[{""""""""item_name"""""""": """"""""building blocks"""""""""""
REQ_2025_00000624,2025-11-14T07:54:06.792Z,CH_TW_66669,45.36304061413703,15.659731772054853,Croatia,Europe/Simferopol,"Santa, please bring me gaming console for Christmas. I really need it because my old one broke. I've been kind all year. From Lisa",ELECTRONICS,3,0.658,1,fr,tree,"""""""[{""""""""item_name"""""""": """"""""gaming console"""""""""""
REQ_2025_00000056,2025-11-14T09:07:34.186Z,CH_RW_97404,52.241315939099835,5.631844369770468,Netherlands,Europe/Sofia,"Hi Santa! My name is Billy and I am 6 years old. This year I want tennis racket, skateboard, and rollerblades. I've been kind and helped my brother. Thank you!",SPORTS,3,0.604,4,it,tree,"""""""[{""""""""item_name"""""""": """"""""tennis racket"""""""""""
REQ_2025_00000706,2025-11-14T10:44:38.856Z,CH_MR_60058,-4.660219073657522,55.45300198406402,Seychelles,America/Costa_Rica,"Hi Santa! My name is Bryan and I am 11 years old. This year I want science kit, art supplies, and building blocks. I've been excellent and helped my dad. Thank you!",CREATIVE,3,0.805,1,pt,stocking,"""""""[{""""""""item_name"""""""": """"""""science kit"""""""""""
REQ_2025_00000939,2025-11-14T12:21:05.082Z,CH_SG_98300,12.349636117259559,-85.78419180393622,Nicaragua,Asia/Yerevan,"Santa, please bring me musical instrument for Christmas. I really need it because my old one broke. I've been very good all year. From Edward",CREATIVE,3,0.875,1,it,chimney,"""""""[{""""""""item_name"""""""": """"""""musical instrument"""""""""""
REQ_2025_00000290,2025-11-14T12:50:21.894Z,CH_VU_83812,61.063275398998805,-107.99133510214746,Canada,Asia/Bangkok,"Hi Santa! My name is Dean and I am 8 years old. This year I want coloring book, comic book, and chapter book. I've been kind and helped my sister. Thank you!",BOOKS,3,0.818,4,it,stocking,"""""""[{""""""""item_name"""""""": """"""""coloring book"""""""""""
REQ_2025_00000790,2025-11-14T14:25:26.263Z,CH_LR_82987,24.003287498636062,54.000698484450396,United Arab Emirates,Australia/Brisbane,"Hi Santa! My name is Eileen and I am 5 years old. This year I want smartwatch, headphones, and tablet. I've been good and helped my grandparents. Thank you!",ELECTRONICS,3,0.664,5,pt,chimney,"""""""[{""""""""item_name"""""""": """"""""smartwatch"""""""""""
REQ_2025_00000568,2025-11-14T14:38:20.959Z,CH_GA_17165,39.37287796337057,59.39183397057489,Turkmenistan,Africa/Dar_es_Salaam,"Hi Santa! My name is April and I am 11 years old. This year I want art supplies, science kit, and musical instrument. I've been kind and helped my brother. Thank you!",CREATIVE,3,0.921,4,de,stocking,"""""""[{""""""""item_name"""""""": """"""""art supplies"""""""""""
REQ_2025_00000045,2025-11-14T14:55:19.618Z,CH_CI_71433,-0.7289168657472529,15.642762740067917,Congo,Atlantic/Reykjavik,"Hi Santa! My name is Chelsea and I am 7 years old. This year I want tablet, robot, and gaming console. I've been helpful and helped my brother. Thank you!",ELECTRONICS,3,0.875,4,it,mailbox,"""""""[{""""""""item_name"""""""": """"""""tablet"""""""""""
REQ_2025_00000869,2025-11-14T15:53:29.621Z,CH_OM_18831,-49.24024654332842,69.62155991594565,French Southern Territories,Europe/Dublin,"Dear Santa, I have been very very good this year. For Christmas, I would really like coloring book and maybe educational book. I promise to share with my siblings. Love, Larry",BOOKS,3,0.909,3,fr,chimney,"""""""[{""""""""item_name"""""""": """"""""coloring book"""""""""""
REQ_2025_00000704,2025-11-14T16:25:42.172Z,CH_MX_33426,-28.818121617235768,24.991285597522346,South Africa,Asia/Taipei,"Santa, please bring me comic book for Christmas. I really need it because all my friends have one. I've been excellent all year. From Kyle",BOOKS,3,0.717,4,en,mailbox,"""""""[{""""""""item_name"""""""": """"""""comic book"""""""""""
REQ_2025_00000067,2025-11-14T18:04:36.795Z,CH_CL_89730,17.223204771198393,-61.957845138121634,Antigua and Barbuda,America/La_Paz,"Santa, please bring me rollerblades for Christmas. I really need it because all my friends have one. I've been trying my best all year. From Juan",SPORTS,3,0.659,2,it,stocking,"""""""[{""""""""item_name"""""""": """"""""rollerblades"""""""""""
REQ_2025_00000394,2025-11-14T18:40:55.315Z,CH_AU_27627,-2.4865038497151906,117.89376371947215,Indonesia,Pacific/Efate,"Santa, please bring me LEGO set for Christmas. I really need it because it would help me in school. I've been excellent all year. From Christopher",TOYS,3,0.725,4,ja,chimney,"""""""[{""""""""item_name"""""""": """"""""LEGO set"""""""""""
REQ_2025_00000492,2025-11-14T19:14:20.715Z,CH_BN_93203,24.774672034594055,-77.99908199098232,Bahamas,Asia/Bishkek,"Dear Santa, I have been very kind this year. For Christmas, I would really like chapter book and maybe coloring book. I promise to do my homework. Love, Timothy",BOOKS,3,0.925,1,zh,stocking,"""""""[{""""""""item_name"""""""": """"""""chapter book"""""""""""
REQ_2025_00000104,2025-11-14T19:45:11.674Z,CH_GT_22689,39.295655940139945,35.229688874087564,Turkey,Asia/Ashgabat,"Dear Santa, I have been very excellent this year. For Christmas, I would really like action figure and maybe doll. I promise to be kind to others. Love, Lori",TOYS,3,0.62,4,zh,tree,"""""""[{""""""""item_name"""""""": """"""""action figure"""""""""""
REQ_2025_00000269,2025-11-14T19:55:26.001Z,CH_EE_85609,62.20240574280905,-6.817607695120594,Faroe Islands,Africa/Niamey,"Hi Santa! My name is Joseph and I am 11 years old. This year I want craft kit, building blocks, and art supplies. I've been good and helped my grandparents. Thank you!",CREATIVE,3,0.83,5,fr,stocking,"""""""[{""""""""item_name"""""""": """"""""craft kit"""""""""""
REQ_2025_00000331,2025-11-14T20:16:50.447Z,CH_ZW_35646,4.610853935658038,13.154889527524169,Cameroon,Africa/Niamey,"Santa, please bring me robot for Christmas. I really need it because it would help me in school. I've been excellent all year. From David",ELECTRONICS,3,0.682,3,it,stocking,"""""""[{""""""""item_name"""""""": """"""""robot"""""""""""
REQ_2025_00000131,2025-11-14T21:07:01.017Z,CH_MU_44180,0.9687270149262136,7.019619218276012,Sao Tome and Principe,Africa/Lome,"Hi Santa! My name is Kevin and I am 10 years old. This year I want chapter book, comic book, and coloring book. I've been good and helped my dad. Thank you!",BOOKS,3,0.821,5,zh,stocking,"""""""[{""""""""item_name"""""""": """"""""chapter book"""""""""""
REQ_2025_00000396,2025-11-14T21:30:28.236Z,CH_ME_56840,5.748154328807097,-9.362350540919865,Liberia,Africa/Accra,"Hi Santa! My name is Tabitha and I am 8 years old. This year I want coloring book, picture book, and comic book. I've been trying my best and helped my brother. Thank you!",BOOKS,3,0.765,1,de,tree,"""""""[{""""""""item_name"""""""": """"""""coloring book"""""""""""
REQ_2025_00000625,2025-11-14T23:00:55.582Z,CH_UA_58147,7.554417573360895,80.71734199592221,Sri Lanka,Asia/Dili,"Hi Santa! My name is Thomas and I am 11 years old. This year I want headphones, robot, and smartwatch. I've been kind and helped my grandparents. Thank you!",ELECTRONICS,3,0.867,4,zh,chimney,"""""""[{""""""""item_name"""""""": """"""""headphones"""""""""""
REQ_2025_00000964,2025-11-15T00:26:19.349Z,CH_TM_34954,36.57388732258056,139.24091883460875,Japan,Australia/Darwin,"Hi Santa! My name is Jake and I am 9 years old. This year I want drone, smartwatch, and gaming console. I've been trying my best and helped my brother. Thank you!",ELECTRONICS,3,0.687,1,it,stocking,"""""""[{""""""""item_name"""""""": """"""""drone"""""""""""
REQ_2025_00000475,2025-11-15T00:27:10.237Z,CH_MT_76619,50.63938947173098,4.664763037279235,Belgium,America/El_Salvador,"Hi Santa! My name is Carl and I am 12 years old. This year I want musical instrument, craft kit, and art supplies. I've been very good and helped my sister. Thank you!",CREATIVE,3,0.987,4,de,chimney,"""""""[{""""""""item_name"""""""": """"""""musical instrument"""""""""""
REQ_2025_00000829,2025-11-15T00:48:32.089Z,CH_CG_94912,54.19041005132568,-4.557750120197143,Isle of Man,Europe/Istanbul,"Santa, please bring me drone for Christmas. I really need it because my old one broke. I've been excellent all year. From Gina",ELECTRONICS,3,0.85,5,it,tree,"""""""[{""""""""item_name"""""""": """"""""drone"""""""""""
REQ_2025_00000647,2025-11-15T01:37:04.297Z,CH_PL_39808,40.3927397606685,47.785495535007,Azerbaijan,Pacific/Nauru,"Hi Santa! My name is Robert and I am 11 years old. This year I want picture book, educational book, and coloring book. I've been excellent and helped my brother. Thank you!",BOOKS,3,0.852,2,en,tree,"""""""[{""""""""item_name"""""""": """"""""picture book"""""""""""
REQ_2025_00000648,2025-11-15T02:36:20.644Z,CH_MD_12112,35.000631584997535,105.00111691276183,China,Europe/Uzhgorod,"Santa, please bring me craft kit for Christmas. I really need it because all my friends have one. I've been very good all year. From Charles",CREATIVE,3,0.871,3,en,tree,"""""""[{""""""""item_name"""""""": """"""""craft kit"""""""""""
REQ_2025_00000730,2025-11-15T06:35:15.480Z,CH_SY_23489,38.99722270437311,21.98470227290001,Greece,America/Guatemala,"Dear Santa, I have been very excellent this year. For Christmas, I would really like gaming console and maybe tablet. I promise to help with chores. Love, Theresa",ELECTRONICS,3,0.874,5,de,tree,"""""""[{""""""""item_name"""""""": """"""""gaming console"""""""""""
